system:index,NDVI_count,NDVI_mean
LT05_033036_20040105,3562,0.100098175
LT05_033036_20040121,3562,0.094603703
LT05_033036_20040206,3562,0.08322458
LT05_033036_20040222,3562,0.077068433
LT05_033036_20040309,3562,0.078289466
LT05_033036_20040325,3562,0.08953124
LT05_033036_20040410,0,
LT05_033036_20040426,3562,0.119258081
LT05_033036_20040512,3562,0.121299264
LT05_033036_20040528,3562,0.120152396
LT05_033036_20040613,3562,0.110473148
LT05_033036_20040629,293,0.111703181
LT05_033036_20040715,3562,0.106418559
LT05_033036_20040731,3562,0.116227505
LT05_033036_20040816,2515,0.120917735
LT05_033036_20040901,3562,0.123163498
LT05_033036_20040917,3562,0.11338431
LT05_033036_20041003,3562,0.1138099
LT05_033036_20041104,3562,0.100922252
LT05_033036_20041120,3562,0.098876274
LT05_033036_20041222,0,
LT05_033036_20050107,3562,0.098012108
LT05_033036_20050123,3562,0.090774492
LT05_033036_20050208,3562,0.088327165
LT05_033036_20050312,3562,0.086588572
LT05_033036_20050413,3562,0.104889075
LT05_033036_20050429,0,
LT05_033036_20050515,3562,0.133081921
LT05_033036_20050531,3562,0.135824589
LT05_033036_20050616,3562,0.129363148
LT05_033036_20050702,3562,0.128374397
LT05_033036_20050718,3562,0.11660756
LT05_033036_20050803,3562,0.113821031
LT05_033036_20050819,0,
LT05_033036_20050904,3562,0.123621298
LT05_033036_20050920,3562,0.114312292
LT05_033036_20051022,3562,0.125383849
LT05_033036_20051107,3562,0.116012143
LT05_033036_20051123,3562,0.106713997
LT05_033036_20060110,3562,0.089703224
LT05_033036_20060126,3562,0.097564769
LT05_033036_20060211,3562,0.085095993
LT05_033036_20060227,3562,0.083940216
LT05_033036_20060331,3529,0.069227451
LT05_033036_20060416,3562,0.082212543
LT05_033036_20060502,3562,0.083602798
LT05_033036_20060518,3562,0.090506736
LT05_033036_20060603,3562,0.088063168
LT05_033036_20060619,3562,0.093918964
LT05_033036_20060705,0,
LT05_033036_20060721,3562,0.125493138
LT05_033036_20060806,663,0.143917583
LT05_033036_20060923,551,0.120203398
LT05_033036_20061025,413,0.10454095
LT05_033036_20061110,3562,0.120921652
LT05_033036_20061126,306,0.084473523
LT05_033036_20061212,3562,0.101961698
LT05_033036_20070113,3152,0.089418765
LT05_033036_20070129,3562,0.093495346
LT05_033036_20070302,3562,0.090248676
LT05_033036_20070318,3562,0.093356671
LT05_033036_20070403,3113,0.097231846
LT05_033036_20070419,3562,0.110833034
LT05_033036_20070505,2,-0.698859785
LT05_033036_20070521,3562,0.152329123
LT05_033036_20070622,3562,0.133401014
LT05_033036_20070708,3562,0.163154013
LT05_033036_20070724,685,0.123395534
LT05_033036_20070809,3562,0.132876471
LT05_033036_20070825,0,
LT05_033036_20070910,3562,0.160717518
LT05_033036_20070926,3562,0.156005236
LT05_033036_20080116,3547,0.084488202
LT05_033036_20080201,3562,0.08318613
LT05_033036_20080217,3562,0.082805784
LT05_033036_20080304,3562,0.085878021
LT05_033036_20080320,3562,0.084382794
LT05_033036_20080405,425,0.07521705
LT05_033036_20080421,3562,0.084689319
LT05_033036_20080507,3560,0.09007231
LT05_033036_20080608,3562,0.092517883
LT05_033036_20080624,3562,0.099667892
LT05_033036_20080811,3562,0.151518913
LT05_033036_20080827,0,
LT05_033036_20080912,3374,0.132266192
LT05_033036_20080928,3562,0.111590641
LT05_033036_20081030,3562,0.104268188
LT05_033036_20081115,3562,0.095076376
LT05_033036_20081201,3562,0.092135489
LT05_033036_20081217,0,
LT05_033036_20090102,3562,0.082056866
LT05_033036_20090118,3562,0.081198343
LT05_033036_20090203,3562,0.106733402
LT05_033036_20090219,3562,0.101835893
LT05_033036_20090307,3562,0.105967677
LT05_033036_20090323,3562,0.094744684
LT05_033036_20090408,0,
LT05_033036_20090424,3562,0.095428944
LT05_033036_20090510,3562,0.102337898
LT05_033036_20090526,3562,0.107706363
LT05_033036_20090611,0,
LT05_033036_20090627,0,
LT05_033036_20090713,3562,0.118186679
LT05_033036_20090729,3562,0.115257676
LT05_033036_20090830,3562,0.116229974
LT05_033036_20090915,3562,0.115828146
LT05_033036_20091001,3562,0.10756686
LT05_033036_20091017,3562,0.108524079
LT05_033036_20091102,3562,0.102278766
LT05_033036_20091118,3562,0.099868774
LT05_033036_20091204,3562,0.107236022
LT05_033036_20100310,0,
LT05_033036_20100326,3562,0.091803821
LT05_033036_20100411,3562,0.101361858
LT05_033036_20100427,3562,0.116097487
LT05_033036_20100513,0,
LT05_033036_20100529,3562,0.124074748
LT05_033036_20100614,3562,0.116948166
LT05_033036_20100630,2030,0.117611555
LT05_033036_20100716,0,
LT05_033036_20100801,744,0.128125398
LT05_033036_20100817,3562,0.147129526
LT05_033036_20100902,3562,0.131690411
LT05_033036_20100918,3562,0.123399602
LT05_033036_20101004,3562,0.14623181
LT05_033036_20101020,3562,0.123499647
LT05_033036_20101105,3562,0.111694348
LT05_033036_20101121,3562,0.113277981
LT05_033036_20101207,3562,0.110159282
LT05_033036_20101223,0,
LT05_033036_20110108,3562,0.109019417
LT05_033036_20110124,1486,0.100572591
LT05_033036_20110209,3562,0.094637656
LT05_033036_20110225,1613,0.092856993
LT05_033036_20110313,3562,0.095895833
LT05_033036_20110329,3562,0.091264172
LT05_033036_20110414,3562,0.090231233
LT05_033036_20110430,3562,0.08959465
LT05_033036_20110516,3562,0.090086907
LT05_033036_20110601,528,0.088110244
LT05_033036_20110617,3562,0.089072213
LT05_033036_20110703,3562,0.097875148
LT05_033036_20110719,3562,0.093593703
LT05_033036_20110804,3562,0.099348379
LT05_033036_20110820,2260,0.093664307
LT05_033036_20110905,3562,0.108752357
LT05_033036_20110921,3562,0.117676256
LT05_033036_20111023,3562,0.103381217
LT05_033036_20111108,0,
LT05_034036_20040112,0,
LT05_034036_20040128,3562,0.080714182
LT05_034036_20040213,2861,-0.012760635
LT05_034036_20040229,3562,0.065436936
LT05_034036_20040316,3562,0.08407517
LT05_034036_20040401,3562,0.095366586
LT05_034036_20040417,0,
LT05_034036_20040503,3562,0.126906536
LT05_034036_20040519,3562,0.121864325
LT05_034036_20040604,3562,0.115226125
LT05_034036_20040620,3562,0.108555288
LT05_034036_20040706,3562,0.107943807
LT05_034036_20040722,3562,0.11009303
LT05_034036_20040807,3562,0.130389273
LT05_034036_20040823,3560,0.127001772
LT05_034036_20040908,3562,0.126942279
LT05_034036_20040924,49,0.094418513
LT05_034036_20041010,3562,0.11088059
LT05_034036_20041026,2788,0.091695861
LT05_034036_20041111,3562,0.101377038
LT05_034036_20041127,3562,0.103044264
LT05_034036_20041213,3562,0.099885067
LT05_034036_20041229,3,0.064724935
LT05_034036_20050114,0,
LT05_034036_20050215,0,
LT05_034036_20050303,3150,0.079704106
LT05_034036_20050404,0,
LT05_034036_20050420,3562,0.111293297
LT05_034036_20050506,3562,0.127490161
LT05_034036_20050522,3562,0.133260705
LT05_034036_20050607,3562,0.126477922
LT05_034036_20050623,3562,0.126754554
LT05_034036_20050709,3562,0.111881969
LT05_034036_20050725,3562,0.115985036
LT05_034036_20050810,3562,0.115581729
