system:index,NDVI_count,NDVI_mean
LT05_034038_19950103,3562,0.132041776
LT05_034038_19950119,0,
LT05_034038_19950204,3562,0.174265279
LT05_034038_19950220,3562,0.235509817
LT05_034038_19950308,3562,0.274092452
LT05_034038_19950324,3562,0.32326707
LT05_034038_19950409,3562,0.302461077
LT05_034038_19950425,3562,0.228128569
LT05_034038_19950511,3562,0.18787406
LT05_034038_19950527,3562,0.182505714
LT05_034038_19950612,3562,0.180095435
LT05_034038_19950628,3562,0.176712466
LT05_034038_19950714,3562,0.189098792
LT05_034038_19950730,3562,0.182245709
LT05_034038_19950831,3562,0.186255121
LT05_034038_19951002,3562,0.274650663
LT05_034038_19951018,3562,0.231392636
LT05_034038_19951103,3562,0.210205033
LT05_034038_19951119,3562,0.19594237
LT05_034038_19951205,3562,0.179898341
LT05_034038_19960207,3562,0.145965617
LT05_034038_19960223,0,
LT05_034038_19960310,407,0.087719152
LT05_034038_19960326,3562,0.133117232
LT05_034038_19960411,3562,0.134304715
LT05_034038_19960427,587,0.102062174
LT05_034038_19960513,974,0.100773727
LT05_034038_19960529,3562,0.126206691
LT05_034038_19960614,1042,0.122071038
LT05_034038_19960630,1392,0.148426448
LT05_034038_19960716,3562,0.237441665
LT05_034038_19960817,3562,0.199985857
LT05_034038_19960902,357,0.181203118
LT05_034038_19960918,3562,0.204392295
LT05_034038_19961004,3562,0.19292953
LT05_034038_19961020,2,0.135192563
LT05_034038_19961207,3562,0.144448792
LT05_034038_19961223,3562,0.149376178
LT05_034038_19970108,3562,0.001375767
LT05_034038_19970124,3562,0.149610625
LT05_034038_19970209,3562,0.179879204
LT05_034038_19970329,1417,0.171301678
LT05_034038_19970414,3562,0.154249881
LT05_034038_19970430,445,0.115063567
LT05_034038_19970516,3562,0.141921049
LT05_034038_19970601,3562,0.14443106
LT05_034038_19970617,3562,0.158076078
LT05_034038_19970703,3562,0.140179191
LT05_034038_19970719,0,
LT05_034038_19970820,3562,0.201275649
LT05_034038_19970905,3562,0.165529112
LT05_034038_19970921,3562,0.183271186
LT05_034038_19971007,3562,0.159926587
LT05_034038_19971124,3562,0.119488483
LT05_034038_19971210,3413,0.110965053
LT05_034038_19971226,3562,0.127294645
LT05_034038_19980111,714,0.085076541
LT05_034038_19980228,3562,0.1795126
LT05_034038_19980401,3562,0.198124469
LT05_034038_19980417,3562,0.167200032
LT05_034038_19980503,3562,0.153954121
LT05_034038_19980519,3562,0.131614472
LT05_034038_19980604,3562,0.136217548
LT05_034038_19980620,3562,0.135041489
LT05_034038_19980722,2787,0.174325197
LT05_034038_19980807,3562,0.172970859
LT05_034038_19980823,3562,0.1696108
LT05_034038_19980908,3562,0.178655555
LT05_034038_19980924,3562,0.156078131
LT05_034038_19981010,3562,0.142546915
LT05_034038_19981026,2677,0.136022676
LT05_034038_19981127,158,0.128877321
LT05_034038_19981213,3562,0.209029184
LT05_034038_19981229,3562,0.197356163
LT05_034038_19990114,3562,0.174947457
LT05_034038_19990130,3562,0.149077027
LT05_034038_19990215,3562,0.132096358
LT05_034038_19990303,3562,0.117880939
LT05_034038_19990319,3562,0.117179488
LT05_034038_19990404,0,
LT05_034038_19990506,3562,0.102778016
LT05_034038_19990522,3013,0.108402498
LT05_034038_19990607,3562,0.103944198
LT05_034038_19990623,3470,0.126778696
LT05_034038_19990709,3562,0.107383453
LT05_034038_19990725,3562,0.163217675
LT05_034038_19990810,0,
