system:index,NDVI_count,NDVI_mean
LT05_033037_20040105,3563,0.102031615
LT05_033037_20040121,63,0.056153702
LT05_033037_20040206,3563,0.092171811
LT05_033037_20040222,3563,0.09531744
LT05_033037_20040309,3563,0.089600582
LT05_033037_20040325,529,0.054300905
LT05_033037_20040410,356,0.061328143
LT05_033037_20040426,3563,0.110928747
LT05_033037_20040512,3563,0.125155426
LT05_033037_20040528,3563,0.12980207
LT05_033037_20040613,3563,0.127941981
LT05_033037_20040629,0,
LT05_033037_20040715,3563,0.128823393
LT05_033037_20040731,3563,0.128045108
LT05_033037_20040901,3563,0.159177652
LT05_033037_20040917,3563,0.143909274
LT05_033037_20041003,0,
LT05_033037_20041104,3563,0.126836597
LT05_033037_20041120,3563,0.112938654
LT05_033037_20041206,2819,0.105318103
LT05_033037_20041222,3563,0.107288287
LT05_033037_20050107,0,
LT05_033037_20050123,3563,0.110205626
LT05_033037_20050208,2817,0.103706346
LT05_033037_20050312,3563,0.144648654
LT05_033037_20050328,0,
LT05_033037_20050413,3563,0.155026951
LT05_033037_20050429,3563,0.166421807
LT05_033037_20050515,3563,0.177224532
LT05_033037_20050531,3563,0.18235734
LT05_033037_20050616,3563,0.176771799
LT05_033037_20050702,3563,0.177436689
LT05_033037_20050718,3563,0.166382997
LT05_033037_20050803,3563,0.168561963
LT05_033037_20050819,0,
LT05_033037_20050904,0,
LT05_033037_20050920,3563,0.171916189
LT05_033037_20051022,3563,0.148388102
LT05_033037_20051107,3563,0.130058067
LT05_033037_20051123,5,0.068217742
LT05_033037_20060110,3563,0.10084371
LT05_033037_20060126,3563,0.111778426
LT05_033037_20060211,3563,0.104753811
LT05_033037_20060227,3563,0.112848303
LT05_033037_20060331,3563,0.101351122
LT05_033037_20060416,3563,0.10780883
LT05_033037_20060502,3563,0.108058472
LT05_033037_20060518,3563,0.120781868
LT05_033037_20060603,3563,0.112435077
LT05_033037_20060619,3563,0.121618531
LT05_033037_20060721,3563,0.123781129
LT05_033037_20060806,3046,0.121816602
LT05_033037_20060822,3563,0.223187125
LT05_033037_20060907,0,
LT05_033037_20060923,261,0.27378618
LT05_033037_20061025,3563,0.201433427
LT05_033037_20061110,3563,0.164996132
LT05_033037_20061126,0,
LT05_033037_20061212,3563,0.1473679
LT05_033037_20061228,441,0.064640109
LT05_033037_20070113,3563,0.149501295
LT05_033037_20070129,3563,0.141569827
LT05_033037_20070214,514,0.090138597
LT05_033037_20070302,3563,0.140789202
LT05_033037_20070318,12,0.108393157
LT05_033037_20070403,3563,0.160723113
LT05_033037_20070419,3563,0.179528553
LT05_033037_20070505,3563,0.19670016
LT05_033037_20070521,3563,0.222143024
LT05_033037_20070622,3563,0.200239595
LT05_033037_20070708,3563,0.200641579
LT05_033037_20070724,3393,0.195818588
LT05_033037_20070809,3139,0.171753877
LT05_033037_20070825,0,
LT05_033037_20070910,3563,0.197880497
LT05_033037_20070926,3563,0.172310385
LT05_033037_20080116,3563,0.09924502
LT05_033037_20080201,3563,0.103329127
LT05_033037_20080217,3563,0.109728839
LT05_033037_20080304,3563,0.105733999
LT05_033037_20080320,3563,0.10834662
LT05_033037_20080405,3563,0.107706464
LT05_033037_20080421,3563,0.105895112
LT05_033037_20080507,3563,0.118602775
LT05_033037_20080523,0,
LT05_033037_20080608,3563,0.12747115
LT05_033037_20080624,2851,0.131885763
LT05_033037_20080811,0,
LT05_033037_20080912,2882,0.321351699
LT05_033037_20080928,3563,0.270356501
LT05_033037_20081030,3563,0.165859898
LT05_033037_20081115,3563,0.142841955
LT05_033037_20081201,3563,0.137652725
LT05_033037_20081217,0,
LT05_033037_20090102,3563,0.115890411
LT05_033037_20090118,2541,0.092593356
LT05_033037_20090203,3563,0.134548744
LT05_033037_20090219,3563,0.129977998
LT05_033037_20090307,3563,0.117971749
LT05_033037_20090323,3563,0.132452676
LT05_033037_20090408,0,
LT05_033037_20090424,3525,0.0869988
LT05_033037_20090510,3563,0.129138011
LT05_033037_20090526,3563,0.162530664
LT05_033037_20090611,3563,0.146328719
LT05_033037_20090627,3563,0.149045174
LT05_033037_20090713,3563,0.17577173
