system:index,NDVI_count,NDVI_mean
LT05_033037_19950112,3563,0.107843086
LT05_033037_19950128,1433,0.073340457
LT05_033037_19950213,290,0.072650037
LT05_033037_19950317,3563,0.121171908
LT05_033037_19950402,3563,0.14076225
LT05_033037_19950418,3563,0.139778947
LT05_033037_19950504,3563,0.135577969
LT05_033037_19950520,2714,0.11433054
LT05_033037_19950605,3563,0.141112316
LT05_033037_19950621,3563,0.144786447
LT05_033037_19950707,3563,0.146378677
LT05_033037_19950723,3563,0.138493285
LT05_033037_19950808,3563,0.139002478
LT05_033037_19950824,3563,0.158756531
LT05_033037_19950909,3563,0.149717434
LT05_033037_19950925,3563,0.195442518
LT05_033037_19951011,3563,0.194394565
LT05_033037_19951214,3563,0.14133255
LT05_033037_19951230,0,
LT05_033037_19960303,704,0.079272776
LT05_033037_19960319,3563,0.126321666
LT05_033037_19960506,3563,0.135230632
LT05_033037_19960522,3563,0.132229127
LT05_033037_19960607,3563,0.133903637
LT05_033037_19960623,3563,0.140090004
LT05_033037_19960709,3563,0.141582425
LT05_033037_19960725,743,0.145895892
LT05_033037_19960810,3563,0.223430362
LT05_033037_19960927,3563,0.256494058
LT05_033037_19961013,3563,0.191194025
LT05_033037_19961114,511,0.022956438
LT05_033037_19961130,3563,0.156768839
LT05_033037_19961216,3563,0.11534004
LT05_033037_19970101,2087,0.092597591
LT05_033037_19970117,3563,0.136126835
LT05_033037_19970218,8,0.05638501
LT05_033037_19970306,3563,0.117914498
LT05_033037_19970322,3563,0.109492612
LT05_033037_19970407,3563,0.127781282
LT05_033037_19970423,0,
LT05_033037_19970509,3538,0.125817799
LT05_033037_19970525,3563,0.173082011
LT05_033037_19970610,3563,0.173392579
LT05_033037_19970626,3001,0.17936809
LT05_033037_19970712,3563,0.154849594
LT05_033037_19970728,0,
LT05_033037_19970813,2788,0.241524531
LT05_033037_19970829,0,
LT05_033037_19970914,3563,0.222450354
LT05_033037_19970930,3563,0.20801518
LT05_033037_19971016,3563,0.181631566
LT05_033037_19971117,3563,0.123290915
LT05_033037_19971203,0,
LT05_033037_19971219,3563,0.104291072
LT05_033037_19980104,0,
LT05_033037_19980309,3563,0.096756229
LT05_033037_19980325,3563,0.105446308
LT05_033037_19980410,3563,0.112456088
LT05_033037_19980426,323,0.135393906
LT05_033037_19980512,3563,0.14590524
LT05_033037_19980528,3563,0.136111638
LT05_033037_19980613,3563,0.136997237
LT05_033037_19980629,3563,0.13423908
LT05_033037_19980715,3563,0.132583364
LT05_033037_19980731,3563,0.14752348
LT05_033037_19980816,3563,0.164855709
LT05_033037_19980901,3563,0.154034507
