system:index,NDVI_count,NDVI_mean
LE07_033036_20040113,2370,0.103929182
LE07_033036_20040129,2414,0.095393849
LE07_033036_20040214,2374,0.092220362
LE07_033036_20040301,2394,0.089059118
LE07_033036_20040317,2413,0.093826886
LE07_033036_20040418,2540,0.118838208
LE07_033036_20040504,2400,0.147873842
LE07_033036_20040520,2603,0.144231645
LE07_033036_20040605,2435,0.135443832
LE07_033036_20040621,2560,0.130854772
LE07_033036_20040707,2418,0.155008232
LE07_033036_20040723,2062,0.127768301
LE07_033036_20040808,2372,0.186086619
LE07_033036_20040824,0,
LE07_033036_20040909,2551,0.149138437
LE07_033036_20040925,2431,0.133051024
LE07_033036_20041011,2254,-0.529970604
LE07_033036_20041027,0,
LE07_033036_20041112,2587,0.074877116
LE07_033036_20041128,0,
LE07_033036_20041214,2365,0.111480054
LE07_033036_20041230,2441,0.107883665
LE07_033036_20050115,2460,0.10635056
LE07_033036_20050216,0,
LE07_033036_20050304,2412,0.086967905
LE07_033036_20050320,0,
LE07_033036_20050405,2376,0.115346974
LE07_033036_20050421,2460,0.131376983
LE07_033036_20050507,0,
LE07_033036_20050523,2386,0.143619809
LE07_033036_20050608,2581,0.136007224
LE07_033036_20050624,2520,0.132359469
LE07_033036_20050710,2547,0.128507568
LE07_033036_20050726,2427,0.123406354
LE07_033036_20050811,2470,0.122456958
LE07_033036_20050827,2473,0.16205927
LE07_033036_20050912,2405,0.208313658
LE07_033036_20050928,1603,0.137455188
LE07_033036_20051014,2409,0.205100374
LE07_033036_20051030,2554,0.175624867
LE07_033036_20051115,2511,0.153193598
LE07_033036_20051201,2579,0.137260557
LE07_033036_20051217,2348,0.135170483
LE07_033036_20060102,2367,0.132285174
LE07_033036_20060118,0,
LE07_033036_20060203,2381,0.124262324
LE07_033036_20060219,2428,0.116108081
LE07_033036_20060307,0,
LE07_033036_20060323,2489,0.115889692
LE07_033036_20060408,2581,0.11114221
LE07_033036_20060424,2579,0.109143502
LE07_033036_20060510,2615,0.108124409
LE07_033036_20060526,2457,0.106822303
LE07_033036_20060611,2487,0.106182057
LE07_033036_20060627,2614,0.120147708
LE07_033036_20060713,1385,0.128770453
LE07_033036_20060830,2438,0.324589828
LE07_033036_20060915,2435,0.285594503
LE07_033036_20061001,2439,0.204307175
LE07_033036_20061017,2371,0.185960654
LE07_033036_20061102,2394,0.146505125
LE07_033036_20061118,2605,0.132561447
LE07_033036_20061204,2620,0.133022498
LE07_033036_20061220,0,
LE07_033036_20070105,2375,0.007657216
LE07_033036_20070121,0,
LE07_033036_20070206,2596,0.101387535
LE07_033036_20070222,0,
LE07_033036_20070310,0,
LE07_033036_20070326,2488,0.113554483
LE07_033036_20070411,2482,0.117052942
LE07_033036_20070427,2518,0.132378583
LE07_033036_20070513,2434,0.152343396
LE07_033036_20070529,2399,0.168048982
LE07_033036_20070614,2493,0.155069233
LE07_033036_20070630,2448,0.137945442
LE07_033036_20070716,2537,0.140467113
LE07_033036_20070801,2550,0.178451333
LE07_033036_20070817,1778,0.133853153
LE07_033036_20070902,2439,0.165398584
LE07_033036_20070918,2549,0.157542736
LE07_033036_20071004,2522,0.148468139
LE07_033036_20071020,2485,0.130768046
LE07_033036_20071105,2448,0.122237271
LE07_033036_20071121,2484,0.113788436
LE07_033036_20071207,0,
LE07_033036_20071223,2498,0.111574158
LE07_033036_20080108,2521,0.115165299
LE07_033036_20080209,2463,0.10241542
LE07_033036_20080225,2590,0.098039309
LE07_033036_20080312,2518,0.092596437
LE07_033036_20080328,0,
LE07_033036_20080413,2489,0.098876602
LE07_033036_20080429,2476,0.094349885
LE07_033036_20080531,2628,0.096566186
LE07_033036_20080616,2486,0.090844045
LE07_033036_20080702,2593,0.114457141
LE07_033036_20080718,13,0.075586501
LE07_033036_20080803,2416,0.171779298
LE07_033036_20080819,2567,0.292556569
LE07_033036_20080904,2455,0.275139159
