system:index,NDVI_count,NDVI_mean
LE07_033037_20040113,2867,0.087135385
LE07_033037_20040129,2892,0.088307717
LE07_033037_20040214,2901,0.070541994
LE07_033037_20040301,2933,0.082514783
LE07_033037_20040317,2928,0.086128768
LE07_033037_20040402,2155,0.080675977
LE07_033037_20040418,2924,0.09573999
LE07_033037_20040504,2900,0.111205135
LE07_033037_20040520,3044,0.118372238
LE07_033037_20040605,2945,0.124868077
LE07_033037_20040621,3029,0.117600251
LE07_033037_20040707,2916,0.125261614
LE07_033037_20040723,0,
LE07_033037_20040808,2877,0.131845285
LE07_033037_20040909,2973,0.15620822
LE07_033037_20040925,0,
LE07_033037_20041011,0,
LE07_033037_20041027,2891,0.126919902
LE07_033037_20041112,2942,0.121489652
LE07_033037_20041128,2910,0.116489462
LE07_033037_20041214,2878,0.109282938
LE07_033037_20041230,2889,0.107391677
LE07_033037_20050115,2988,0.114005864
LE07_033037_20050131,2862,0.117773096
LE07_033037_20050304,2896,0.130047731
LE07_033037_20050320,0,
LE07_033037_20050405,2885,0.181901531
LE07_033037_20050421,2844,0.176730713
LE07_033037_20050507,0,
LE07_033037_20050523,2909,0.163382536
LE07_033037_20050608,2884,0.165854793
LE07_033037_20050624,2858,0.161104824
LE07_033037_20050710,2935,0.154914776
LE07_033037_20050726,3038,0.158436695
LE07_033037_20050811,2974,0.156321769
LE07_033037_20050827,3012,0.154723629
LE07_033037_20050912,2994,0.168524341
LE07_033037_20050928,2932,0.151254948
LE07_033037_20051014,2895,0.148097658
LE07_033037_20051030,2887,0.137408987
LE07_033037_20051115,2903,0.118773997
LE07_033037_20051201,2870,0.11067928
LE07_033037_20051217,2885,0.115088085
LE07_033037_20060102,1,0.077698772
LE07_033037_20060118,2895,0.10656376
LE07_033037_20060203,3007,0.106260827
LE07_033037_20060219,2934,0.082195279
LE07_033037_20060307,67,0.05708267
LE07_033037_20060323,2900,0.105106358
LE07_033037_20060408,2867,0.105589668
LE07_033037_20060424,2878,0.102669367
LE07_033037_20060510,2903,0.102051521
LE07_033037_20060526,2928,0.101341354
LE07_033037_20060611,3020,0.109704537
LE07_033037_20060627,225,0.080331599
LE07_033037_20060713,2947,0.101338367
LE07_033037_20060814,1913,0.157413149
LE07_033037_20060830,2926,0.33315745
LE07_033037_20060915,2943,0.384186381
LE07_033037_20061001,3054,0.342508998
LE07_033037_20061017,2890,0.217776517
LE07_033037_20061102,2941,0.18950474
LE07_033037_20061118,2941,0.173177238
LE07_033037_20061204,2974,0.169692066
LE07_033037_20070105,2931,0.161456478
LE07_033037_20070121,2861,0.122873517
LE07_033037_20070206,2994,0.149167681
LE07_033037_20070222,0,
LE07_033037_20070310,0,
LE07_033037_20070326,3029,0.213200552
LE07_033037_20070411,3005,0.223568461
LE07_033037_20070427,2972,0.216167082
LE07_033037_20070513,2926,0.226361115
LE07_033037_20070529,2896,0.246334119
LE07_033037_20070614,3004,0.215183636
LE07_033037_20070630,2949,0.214447622
LE07_033037_20070716,2967,0.228115075
LE07_033037_20070801,0,
LE07_033037_20070817,2937,0.194250019
LE07_033037_20070902,2926,0.19346584
LE07_033037_20070918,2793,0.200818483
LE07_033037_20071004,2927,0.175336955
LE07_033037_20071020,2940,0.167703098
LE07_033037_20071105,2946,0.153362448
LE07_033037_20071121,2967,0.148295749
LE07_033037_20071207,2647,0.082632925
LE07_033037_20071223,2974,0.130607967
LE07_033037_20080108,2997,0.122668018
LE07_033037_20080209,2947,0.118538496
LE07_033037_20080225,0,
LE07_033037_20080312,2920,0.112203116
LE07_033037_20080328,3015,0.115115354
