system:index,NDVI_count,NDVI_mean
LT05_033036_20040105,3566,0.160844058
LT05_033036_20040121,2440,0.125722137
LT05_033036_20040206,3568,0.138265699
LT05_033036_20040222,3568,0.138705165
LT05_033036_20040309,3568,0.12310197
LT05_033036_20040325,1,0.098254932
LT05_033036_20040410,0,
LT05_033036_20040426,114,0.167561853
LT05_033036_20040512,212,0.162247507
LT05_033036_20040528,419,0.154326984
LT05_033036_20040613,489,0.136169869
LT05_033036_20040629,2366,0.143995514
LT05_033036_20040715,3321,0.14563394
LT05_033036_20040731,932,0.171024545
LT05_033036_20040816,104,0.148638989
LT05_033036_20040901,761,0.180566741
LT05_033036_20040917,2237,0.172382333
LT05_033036_20041003,2489,0.189182859
LT05_033036_20041104,3525,0.166948513
LT05_033036_20041120,1579,0.159856354
LT05_033036_20041222,0,
LT05_033036_20050107,3360,0.159057037
LT05_033036_20050123,3249,0.152791131
LT05_033036_20050208,3380,0.145020753
LT05_033036_20050312,3568,0.131623317
LT05_033036_20050413,3536,0.143306951
LT05_033036_20050429,1484,0.160931016
LT05_033036_20050515,3165,0.173868359
LT05_033036_20050531,3568,0.17030959
LT05_033036_20050616,3568,0.160162086
LT05_033036_20050702,3568,0.159940939
LT05_033036_20050718,3568,0.1553548
LT05_033036_20050803,3568,0.150782463
LT05_033036_20050819,0,
LT05_033036_20050904,3568,0.156954534
LT05_033036_20050920,3568,0.150021849
LT05_033036_20051022,3568,0.17549003
LT05_033036_20051107,1119,0.154635463
LT05_033036_20051123,320,0.127513159
LT05_033036_20060126,0,
LT05_033036_20060211,450,0.126471772
LT05_033036_20060227,703,0.120908601
LT05_033036_20060331,0,
LT05_033036_20060416,2324,0.115274511
LT05_033036_20060502,2613,0.112924347
LT05_033036_20060518,1969,0.118020027
LT05_033036_20060603,2660,0.114870774
LT05_033036_20060619,3223,0.123875392
LT05_033036_20060705,0,
LT05_033036_20060721,790,0.120670122
LT05_033036_20060806,328,0.177616908
LT05_033036_20060923,3568,0.215924774
LT05_033036_20061025,0,
LT05_033036_20061110,3568,0.188506366
LT05_033036_20061126,3568,0.17888544
LT05_033036_20061212,3568,0.170530121
LT05_033036_20070113,149,0.050018254
LT05_033036_20070129,3568,0.122500116
LT05_033036_20070302,3568,0.143264895
LT05_033036_20070318,3568,0.143086756
LT05_033036_20070403,3568,0.151564754
LT05_033036_20070419,3568,0.155621695
LT05_033036_20070505,0,
LT05_033036_20070521,3568,0.176618846
LT05_033036_20070622,2844,0.151210873
LT05_033036_20070708,3568,0.163687748
LT05_033036_20070724,281,0.109272211
LT05_033036_20070809,3490,0.148774431
LT05_033036_20070825,0,
LT05_033036_20070910,3568,0.172510157
LT05_033036_20070926,3568,0.167266102
LT05_033036_20080116,1844,0.121230493
LT05_033036_20080201,3437,0.128190316
LT05_033036_20080217,3568,0.126591473
LT05_033036_20080304,3568,0.123089079
LT05_033036_20080320,3568,0.121765245
LT05_033036_20080405,0,
LT05_033036_20080421,3568,0.113628051
LT05_033036_20080507,3568,0.117148108
LT05_033036_20080608,3568,0.132810638
LT05_033036_20080624,3568,0.130192719
LT05_033036_20080811,3153,0.163641376
LT05_033036_20080827,0,
LT05_033036_20080912,0,
LT05_033036_20080928,3568,0.164397781
LT05_033036_20081030,3568,0.156358171
LT05_033036_20081217,0,
LT05_033036_20090102,47,0.13058697
LT05_033036_20090118,405,0.116585093
LT05_033036_20090203,610,0.154070398
LT05_033036_20090219,2476,0.148999834
LT05_033036_20090307,2505,0.147966319
LT05_033036_20090323,3475,0.140648902
LT05_033036_20090408,0,
LT05_033036_20090424,1149,0.123853033
LT05_033036_20090510,3568,0.136273509
LT05_033036_20090526,3568,0.14049544
LT05_033036_20090611,0,
LT05_033036_20090627,0,
LT05_033036_20090713,3568,0.163452172
LT05_033036_20090729,3568,0.154848841
LT05_033036_20090830,3568,0.165531592
LT05_033036_20090915,3009,0.186807676
LT05_033036_20091001,3568,0.185659422
LT05_033036_20091017,3568,0.17298785
LT05_033036_20091102,3568,0.170039363
LT05_033036_20091118,3568,0.169558337
LT05_033036_20091204,3378,0.155885537
LT05_033036_20100310,169,0.11131122
LT05_033036_20100326,3568,0.128540128
LT05_033036_20100411,3568,0.148560384
LT05_033036_20100427,3568,0.170570507
LT05_033036_20100513,348,0.151944714
LT05_033036_20100529,3568,0.181546786
LT05_033036_20100614,3568,0.163993053
LT05_033036_20100630,3568,0.182959626
LT05_033036_20100716,2395,0.173371251
LT05_033036_20100801,243,0.039999702
LT05_033036_20100817,3568,0.246992411
LT05_033036_20100902,3568,0.226904617
LT05_033036_20100918,3568,0.216545754
LT05_033036_20101004,3568,0.22619482
LT05_033036_20101020,3568,0.193989688
LT05_033036_20101105,3568,0.189391995
LT05_033036_20101121,3568,0.191183889
LT05_033036_20101207,3568,0.191340996
LT05_033036_20101223,0,
LT05_033036_20110108,3568,0.183947937
LT05_033036_20110124,2399,0.153220201
LT05_033036_20110209,3316,0.145132882
LT05_033036_20110225,3568,0.15059622
LT05_033036_20110313,3568,0.148924482
LT05_033036_20110329,3568,0.139380443
LT05_033036_20110414,3568,0.137545772
LT05_033036_20110430,3568,0.133603689
LT05_033036_20110516,3568,0.131938078
LT05_033036_20110601,3568,0.128387356
LT05_033036_20110617,3568,0.129795536
LT05_033036_20110703,3568,0.134175739
LT05_033036_20110719,3568,0.133351677
LT05_033036_20110804,3568,0.145705117
LT05_033036_20110820,546,0.139670852
LT05_033036_20110905,3568,0.17014793
LT05_033036_20110921,3568,0.174749753
LT05_033036_20111023,3568,0.166078695
