system:index,NDVI_count,NDVI_mean
LE07_034038_20040104,2343,0.115380403
LE07_034038_20040120,1599,0.140568967
LE07_034038_20040205,1280,0.160611202
LE07_034038_20040221,0,
LE07_034038_20040308,2269,0.172843288
LE07_034038_20040324,2312,0.209400488
LE07_034038_20040409,2256,0.148521134
LE07_034038_20040425,2281,0.137148939
LE07_034038_20040511,2338,0.124539757
LE07_034038_20040527,2201,0.129949756
LE07_034038_20040612,2341,0.118064333
LE07_034038_20040628,2190,0.118792651
LE07_034038_20040714,301,0.115741483
LE07_034038_20040730,2333,0.124544877
LE07_034038_20040831,2170,0.252986079
LE07_034038_20040916,2360,0.194132799
LE07_034038_20041002,2178,0.173495502
LE07_034038_20041018,2346,0.162351765
LE07_034038_20041103,2188,0.145044775
LE07_034038_20041119,2119,0.143354286
LE07_034038_20041205,2131,0.163728621
LE07_034038_20041221,2196,0.128629415
LE07_034038_20050106,2234,0.166098416
LE07_034038_20050122,29,0.097805016
LE07_034038_20050207,2112,0.237002763
LE07_034038_20050223,2018,0.270108079
LE07_034038_20050311,2130,0.310743192
LE07_034038_20050327,2234,0.250131853
LE07_034038_20050412,2092,0.181703219
LE07_034038_20050428,2334,0.154741309
LE07_034038_20050514,2129,0.14694867
LE07_034038_20050530,2119,0.145992592
LE07_034038_20050615,2281,0.141738112
LE07_034038_20050701,1694,0.136157853
LE07_034038_20050717,2167,0.141299688
LE07_034038_20050802,2356,0.144830252
LE07_034038_20050818,2136,0.180071038
LE07_034038_20050919,0,
LE07_034038_20051021,2324,0.154160922
LE07_034038_20051106,2133,0.139903809
LE07_034038_20051122,2247,0.121656331
LE07_034038_20051208,2261,0.1166917
LE07_034038_20051224,2317,0.116172823
LE07_034038_20060109,2101,0.110295428
LE07_034038_20060125,1698,0.074281474
LE07_034038_20060210,2334,0.113694538
LE07_034038_20060226,0,
LE07_034038_20060314,2168,0.100984882
LE07_034038_20060330,0,
LE07_034038_20060415,2114,0.09744562
LE07_034038_20060501,2265,0.093804942
LE07_034038_20060517,2086,0.087016721
LE07_034038_20060602,2194,0.09048835
LE07_034038_20060618,2219,0.09869273
LE07_034038_20060704,2175,0.096537232
LE07_034038_20060720,2202,0.149078505
LE07_034038_20060821,0,
LE07_034038_20060906,1662,0.489966164
LE07_034038_20060922,2161,0.417800628
LE07_034038_20061008,2187,0.329290611
LE07_034038_20061109,2294,0.228449634
LE07_034038_20061125,2217,0.199711107
LE07_034038_20061211,2360,0.161163246
LE07_034038_20061227,651,0.108662474
LE07_034038_20070128,2104,0.110350382
LE07_034038_20070213,2137,0.112526126
LE07_034038_20070301,2349,0.113455249
LE07_034038_20070317,2231,0.115841395
LE07_034038_20070402,2359,0.124296567
LE07_034038_20070418,2197,0.121011337
LE07_034038_20070504,2318,0.123112605
LE07_034038_20070520,2361,0.137356474
LE07_034038_20070605,80,0.095865431
LE07_034038_20070621,2224,0.132653358
LE07_034038_20070707,2224,0.14249623
LE07_034038_20070723,1016,0.164125751
LE07_034038_20070808,2370,0.331354749
LE07_034038_20070824,0,
LE07_034038_20070909,2202,0.342288326
LE07_034038_20070925,2192,0.264847092
LE07_034038_20071011,2335,0.215530125
LE07_034038_20071027,2363,0.187247587
LE07_034038_20071112,2329,0.141170789
LE07_034038_20071128,175,0.116522112
LE07_034038_20071214,2404,0.13936866
LE07_034038_20071230,2273,0.124798495
LE07_034038_20080115,2312,0.125877775
LE07_034038_20080131,2325,0.121476813
LE07_034038_20080216,1808,0.119507051
LE07_034038_20080303,2163,0.126276057
LE07_034038_20080319,2294,0.123047469
LE07_034038_20080404,2341,0.111949828
LE07_034038_20080420,2339,0.110817058
LE07_034038_20080506,2226,0.109000185
LE07_034038_20080522,676,0.107140189
LE07_034038_20080607,2270,0.096964083
LE07_034038_20080623,2218,0.105247068
LE07_034038_20080725,1983,0.258054288
LE07_034038_20080810,2191,0.438309624
LE07_034038_20080927,1355,0.207001261
LE07_034038_20081013,2288,0.190511694
LE07_034038_20081029,2281,0.164770653
LE07_034038_20081114,2234,0.147123684
LE07_034038_20081130,2161,0.143024505
LE07_034038_20081216,2238,0.130022601
LE07_034038_20090101,2328,0.117853319
LE07_034038_20090117,2317,0.110481901
LE07_034038_20090202,2289,0.097794205
LE07_034038_20090218,2158,0.097062296
LE07_034038_20090306,0,
LE07_034038_20090322,2169,0.074218832
LE07_034038_20090407,2196,0.091028082
LE07_034038_20090423,2240,0.093290354
LE07_034038_20090509,2236,0.087296965
LE07_034038_20090525,2420,0.098734103
LE07_034038_20090610,2286,0.100486824
LE07_034038_20090626,2392,0.11108
LE07_034038_20090712,2191,0.134757589
LE07_034038_20090728,2163,0.130475071
LE07_034038_20090829,2175,0.121995096
LE07_034038_20090914,1289,0.110040834
LE07_034038_20090930,2203,0.11935933
LE07_034038_20091016,2285,0.111052175
LE07_034038_20091101,2207,0.113822358
LE07_034038_20091117,2167,0.115206676
LE07_034038_20091203,2167,0.11110703
LE07_034038_20091219,2335,0.102636947
LE07_034038_20100104,2171,0.095880442
LE07_034038_20100120,2380,0.123231995
LE07_034038_20100205,2260,0.106983829
LE07_034038_20100221,1456,0.09384077
LE07_034038_20100309,2317,0.114348016
LE07_034038_20100325,2249,0.149118473
LE07_034038_20100410,2419,0.197035068
LE07_034038_20100426,2242,0.192529316
LE07_034038_20100512,2241,0.161485165
LE07_034038_20100528,2233,0.146062445
LE07_034038_20100613,2340,0.135096697
LE07_034038_20100629,2155,0.143422205
LE07_034038_20100715,2236,0.132072635
LE07_034038_20100731,0,
LE07_034038_20100816,0,
LE07_034038_20100901,2185,0.164930845
LE07_034038_20100917,2335,0.152564596
LE07_034038_20101003,2301,0.142795191
LE07_034038_20101019,2151,0.131460742
LE07_034038_20101104,2309,0.124776234
LE07_034038_20101120,2175,0.126869641
LE07_034038_20101206,2299,0.111447582
LE07_034038_20110107,2168,0.112368729
LE07_034038_20110123,2146,0.105060033
LE07_034038_20110208,2329,0.104935814
LE07_034038_20110224,2328,0.098521033
LE07_034038_20110312,2162,0.099748123
LE07_034038_20110328,2182,0.097794646
LE07_034038_20110413,2243,0.09222363
LE07_034038_20110429,2299,0.098943463
LE07_034038_20110515,2160,0.094005145
LE07_034038_20110616,2325,0.098643844
LE07_034038_20110702,2229,0.095216325
LE07_034038_20110803,2266,0.313686404
LE07_034038_20110819,2166,0.247304241
LE07_034038_20110904,2161,0.199279297
LE07_034038_20110920,2170,0.254163726
LE07_034038_20111006,2269,0.202218084
LE07_034038_20111022,2149,0.165188025
LE07_034038_20111107,2272,0.147502185
LE07_034038_20111123,2189,0.133494461
LE07_034038_20111209,2168,0.116618128
LE07_034038_20111225,2259,0.114990472
LE07_034038_20120110,2223,0.106552892
LE07_034038_20120126,2347,0.107967166
LE07_034038_20120211,2169,0.124202857
LE07_034038_20120227,2186,0.166065522
LE07_034038_20120314,2160,0.20419833
LE07_034038_20120330,2186,0.180564555
LE07_034038_20120415,2233,0.150450634
LE07_034038_20120501,2401,0.129286869
LE07_034038_20120517,2527,0.121154998
LE07_034038_20120602,2174,0.121162482
LE07_034038_20120618,2155,0.115958686
LE07_034038_20120704,2202,0.12568104
LE07_034038_20120720,0,
LE07_034038_20120805,1650,0.155630829
LE07_034038_20120821,2139,0.151819358
LE07_034038_20120906,2232,0.155414421
LE07_034038_20120922,1514,0.159743668
LE07_034038_20121008,0,
LE07_034038_20121024,2202,0.133839458
LE07_034038_20121109,0,
LE07_034038_20121125,2182,0.120587455
LE07_034038_20121211,2176,0.118131707
LE07_034038_20121227,2168,0.110250042
LE07_034038_20130112,2174,0.107384108
LE07_034038_20130128,2161,0.090026056
LE07_034038_20130213,2347,0.100900828
LE07_034038_20130301,2158,0.097272582
LE07_034038_20130317,2177,0.096093904
LE07_034038_20130402,2352,0.094472723
LE07_034038_20130418,2203,0.093874648
LE07_034038_20130504,2295,0.094779947
LE07_034038_20130520,2206,0.093061257
LE07_034038_20130605,2169,0.093669242
LE07_034038_20130621,2205,0.094717466
LE07_034038_20130707,2308,0.097573173
LE07_034038_20130723,2293,0.1902469
LE07_034038_20130808,2117,0.226503993
LE07_034038_20130824,0,
LE07_034038_20130909,0,
LE07_034038_20130925,2317,0.248674609
LE07_034038_20131011,2156,0.207145012
LE07_034038_20131027,2138,0.153459073
LE07_034038_20131112,601,0.119832182
LE07_034038_20131128,2277,0.136572215
LE07_034038_20131214,2169,0.129353805
LE07_034038_20131230,2335,0.11383483
LE07_035038_20040111,0,
LE07_035038_20040127,2323,0.152285077
LE07_035038_20040212,2387,0.17367411
LE07_035038_20040315,2279,0.257417408
LE07_035038_20040331,2279,0.169205319
LE07_035038_20040416,2313,0.157204287
LE07_035038_20040502,2331,0.13634609
LE07_035038_20040518,2377,0.125877373
LE07_035038_20040603,2330,0.127097943
LE07_035038_20040619,2512,0.119707741
LE07_035038_20040705,2283,0.12636384
LE07_035038_20040721,2326,0.119180374
LE07_035038_20040806,0,
LE07_035038_20040822,2290,0.318512813
LE07_035038_20040907,2294,0.240205209
LE07_035038_20040923,2447,0.216083206
LE07_035038_20041009,2532,0.187687966
LE07_035038_20041025,0,
LE07_035038_20041110,2321,0.14887957
LE07_035038_20041126,2297,0.157607651
LE07_035038_20041212,2327,0.156774696
LE07_035038_20041228,163,0.12123059
LE07_035038_20050113,2324,0.181470141
LE07_035038_20050129,2326,0.226221234
LE07_035038_20050214,2478,0.270190665
LE07_035038_20050302,2459,0.290662178
LE07_035038_20050318,0,
LE07_035038_20050403,2434,0.218802216
LE07_035038_20050419,2395,0.176535484
LE07_035038_20050505,2510,0.158436692
LE07_035038_20050521,2408,0.147925816
LE07_035038_20050606,2420,0.149147653
LE07_035038_20050622,2321,0.145793269
LE07_035038_20050708,2487,0.133684914
LE07_035038_20050724,2391,0.160270225
LE07_035038_20050809,2242,0.156444
LE07_035038_20050825,2465,0.213325996
LE07_035038_20050910,2322,0.225526354
LE07_035038_20050926,2464,0.186524461
LE07_035038_20051012,2468,0.159328641
LE07_035038_20051028,2466,0.154508513
LE07_035038_20051113,2303,0.140852637
LE07_035038_20051129,2509,0.123954268
LE07_035038_20051215,1484,0.106309619
LE07_035038_20051231,111,0.075774223
LE07_035038_20060116,2506,0.11758415
LE07_035038_20060201,2298,0.109236355
LE07_035038_20060217,0,
LE07_035038_20060305,2283,0.111276944
LE07_035038_20060321,2463,0.103798557
LE07_035038_20060406,2374,0.104600829
LE07_035038_20060422,0,
LE07_035038_20060508,2327,0.104699812
LE07_035038_20060524,2461,0.099353793
LE07_035038_20060609,2302,0.101500477
LE07_035038_20060625,2216,0.080145135
LE07_035038_20060711,2306,0.114151632
LE07_035038_20060812,2403,0.441193041
LE07_035038_20060828,2263,0.503706116
LE07_035038_20060913,2196,0.47796726
LE07_035038_20060929,2298,0.273072005
LE07_035038_20061015,461,0.23069021
LE07_035038_20061031,2323,0.254213453
LE07_035038_20061116,2456,0.225825776
LE07_035038_20061202,2416,0.180229697
LE07_035038_20061218,2380,0.145950881
LE07_035038_20070103,2286,0.14792414
LE07_035038_20070119,0,
LE07_035038_20070204,2356,0.112418379
LE07_035038_20070220,1652,0.112978385
LE07_035038_20070308,2299,0.113765047
LE07_035038_20070324,1846,0.108068266
LE07_035038_20070409,2310,0.131100846
LE07_035038_20070425,2330,0.126305308
LE07_035038_20070511,2354,0.131157672
