system:index,NDVI_count,NDVI_mean
LE07_033036_20040113,2446,0.120777205
LE07_033036_20040129,2531,0.112932014
LE07_033036_20040214,2394,0.105355258
LE07_033036_20040301,2349,0.100088886
LE07_033036_20040317,2400,0.104496836
LE07_033036_20040418,2516,0.124772943
LE07_033036_20040504,2490,0.146279527
LE07_033036_20040520,2434,0.145291045
LE07_033036_20040605,2369,0.139684946
LE07_033036_20040621,2390,0.13393284
LE07_033036_20040707,2380,0.151062325
LE07_033036_20040723,1070,0.073141277
LE07_033036_20040808,2383,0.181833324
LE07_033036_20040824,0,
LE07_033036_20040909,2397,0.145667285
LE07_033036_20040925,2407,0.132286018
LE07_033036_20041011,1044,-0.526500181
LE07_033036_20041027,144,0.095600025
LE07_033036_20041112,2448,0.078651874
LE07_033036_20041128,1,0.065705128
LE07_033036_20041214,2382,0.127866504
LE07_033036_20041230,2355,0.124947756
LE07_033036_20050115,2559,0.123357211
LE07_033036_20050216,0,
LE07_033036_20050304,2376,0.093682764
LE07_033036_20050320,0,
LE07_033036_20050405,2358,0.125492836
LE07_033036_20050421,2319,0.143672775
LE07_033036_20050507,38,0.11280588
LE07_033036_20050523,2392,0.154677115
LE07_033036_20050608,2439,0.146213581
LE07_033036_20050624,2349,0.138474128
LE07_033036_20050710,2540,0.132064227
LE07_033036_20050726,2559,0.128217322
LE07_033036_20050811,2585,0.128865644
LE07_033036_20050827,2581,0.147929192
LE07_033036_20050912,2537,0.164709235
LE07_033036_20050928,654,0.10326619
LE07_033036_20051014,2338,0.168509467
LE07_033036_20051030,2543,0.158518393
LE07_033036_20051115,2569,0.151203297
LE07_033036_20051201,2458,0.140292362
LE07_033036_20051217,2313,0.137511791
LE07_033036_20060102,2473,0.12623536
LE07_033036_20060118,0,
LE07_033036_20060203,2389,0.125971069
LE07_033036_20060219,2502,0.10672073
LE07_033036_20060307,0,
LE07_033036_20060323,2358,0.119216027
LE07_033036_20060408,2430,0.110005058
LE07_033036_20060424,2404,0.106829806
LE07_033036_20060510,2466,0.106555319
LE07_033036_20060526,2587,0.105457397
LE07_033036_20060611,2391,0.107207509
LE07_033036_20060627,2484,0.117281204
LE07_033036_20060713,1501,0.10770096
LE07_033036_20060830,2563,0.286638818
LE07_033036_20060915,2523,0.287910494
LE07_033036_20061001,2412,0.207349029
LE07_033036_20061017,2432,0.196350742
LE07_033036_20061102,2409,0.159273446
LE07_033036_20061118,2565,0.146959841
LE07_033036_20061204,2544,0.145978488
LE07_033036_20061220,0,
LE07_033036_20070105,2360,0.013320832
LE07_033036_20070121,0,
LE07_033036_20070206,2431,0.113346267
LE07_033036_20070222,0,
LE07_033036_20070310,0,
LE07_033036_20070326,2381,0.123873825
LE07_033036_20070411,2571,0.130125332
LE07_033036_20070427,2422,0.142360662
LE07_033036_20070513,2489,0.165268084
LE07_033036_20070529,2419,0.169489456
LE07_033036_20070614,2577,0.155635048
LE07_033036_20070630,2526,0.137317909
LE07_033036_20070716,2422,0.134908332
LE07_033036_20070801,2422,0.151133472
LE07_033036_20070817,2410,0.137732805
LE07_033036_20070902,2422,0.154567753
LE07_033036_20070918,2585,0.155232757
LE07_033036_20071004,2383,0.149454987
LE07_033036_20071020,2398,0.136594117
LE07_033036_20071105,2449,0.129777361
LE07_033036_20071121,2446,0.123658274
LE07_033036_20071207,0,
