system:index,NDVI_count,NDVI_mean,.geo
LT05_033036_19950112,2679,0.022564578776203225,"{""type"":""Polygon"",""coordinates"":[[[-106.904,34.29799886595147],[-106.90704253501636,34.29764067348674],[-106.90984281149284,34.29659461695632],[-106.91217787738337,34.294943985960536],[-106.91386184973713,34.292820201646606],[-106.9147607146284,34.29039234593288],[-106.91480298520622,34.28785369363535],[-106.913985372443,34.28540632233327],[-106.91237302331395,34.28324502673067],[-106.91009431482252,34.28154181800978],[-106.90733062458821,34.280432240462076],[-106.90430189555927,34.28000459187174],[-106.90124914315446,34.28029290268127],[-106.89841529271054,34.28127423040725],[-106.89602586563088,34.2828704836611],[-106.8942710444454,34.28495463126881],[-106.89329053923757,34.28736080441152],[-106.89316245852032,34.28989749063138],[-106.89389707299117,34.29236277231544],[-106.8954359744338,34.29456039851906],[-106.89765670406639,34.296315411070104],[-106.90038248846143,34.29748807970459],[-106.90339631174794,34.29798503435536],[-106.904,34.29799886595147]]]}"
LT05_033036_19950128,3562,0.09508284968115537,"{""type"":""Polygon"",""coordinates"":[[[-106.904,34.29799886595147],[-106.90704253501636,34.29764067348674],[-106.90984281149284,34.29659461695632],[-106.91217787738337,34.294943985960536],[-106.91386184973713,34.292820201646606],[-106.9147607146284,34.29039234593288],[-106.91480298520622,34.28785369363535],[-106.913985372443,34.28540632233327],[-106.91237302331395,34.28324502673067],[-106.91009431482252,34.28154181800978],[-106.90733062458821,34.280432240462076],[-106.90430189555927,34.28000459187174],[-106.90124914315446,34.28029290268127],[-106.89841529271054,34.28127423040725],[-106.89602586563088,34.2828704836611],[-106.8942710444454,34.28495463126881],[-106.89329053923757,34.28736080441152],[-106.89316245852032,34.28989749063138],[-106.89389707299117,34.29236277231544],[-106.8954359744338,34.29456039851906],[-106.89765670406639,34.296315411070104],[-106.90038248846143,34.29748807970459],[-106.90339631174794,34.29798503435536],[-106.904,34.29799886595147]]]}"
LT05_033036_19950213,0,,"{""type"":""Polygon"",""coordinates"":[[[-106.904,34.29799886595147],[-106.90704253501636,34.29764067348674],[-106.90984281149284,34.29659461695632],[-106.91217787738337,34.294943985960536],[-106.91386184973713,34.292820201646606],[-106.9147607146284,34.29039234593288],[-106.91480298520622,34.28785369363535],[-106.913985372443,34.28540632233327],[-106.91237302331395,34.28324502673067],[-106.91009431482252,34.28154181800978],[-106.90733062458821,34.280432240462076],[-106.90430189555927,34.28000459187174],[-106.90124914315446,34.28029290268127],[-106.89841529271054,34.28127423040725],[-106.89602586563088,34.2828704836611],[-106.8942710444454,34.28495463126881],[-106.89329053923757,34.28736080441152],[-106.89316245852032,34.28989749063138],[-106.89389707299117,34.29236277231544],[-106.8954359744338,34.29456039851906],[-106.89765670406639,34.296315411070104],[-106.90038248846143,34.29748807970459],[-106.90339631174794,34.29798503435536],[-106.904,34.29799886595147]]]}"
LT05_033036_19950317,87,0.061073324398117586,"{""type"":""Polygon"",""coordinates"":[[[-106.904,34.29799886595147],[-106.90704253501636,34.29764067348674],[-106.90984281149284,34.29659461695632],[-106.91217787738337,34.294943985960536],[-106.91386184973713,34.292820201646606],[-106.9147607146284,34.29039234593288],[-106.91480298520622,34.28785369363535],[-106.913985372443,34.28540632233327],[-106.91237302331395,34.28324502673067],[-106.91009431482252,34.28154181800978],[-106.90733062458821,34.280432240462076],[-106.90430189555927,34.28000459187174],[-106.90124914315446,34.28029290268127],[-106.89841529271054,34.28127423040725],[-106.89602586563088,34.2828704836611],[-106.8942710444454,34.28495463126881],[-106.89329053923757,34.28736080441152],[-106.89316245852032,34.28989749063138],[-106.89389707299117,34.29236277231544],[-106.8954359744338,34.29456039851906],[-106.89765670406639,34.296315411070104],[-106.90038248846143,34.29748807970459],[-106.90339631174794,34.29798503435536],[-106.904,34.29799886595147]]]}"
LT05_033036_19950402,1030,0.08272429858209183,"{""type"":""Polygon"",""coordinates"":[[[-106.904,34.29799886595147],[-106.90704253501636,34.29764067348674],[-106.90984281149284,34.29659461695632],[-106.91217787738337,34.294943985960536],[-106.91386184973713,34.292820201646606],[-106.9147607146284,34.29039234593288],[-106.91480298520622,34.28785369363535],[-106.913985372443,34.28540632233327],[-106.91237302331395,34.28324502673067],[-106.91009431482252,34.28154181800978],[-106.90733062458821,34.280432240462076],[-106.90430189555927,34.28000459187174],[-106.90124914315446,34.28029290268127],[-106.89841529271054,34.28127423040725],[-106.89602586563088,34.2828704836611],[-106.8942710444454,34.28495463126881],[-106.89329053923757,34.28736080441152],[-106.89316245852032,34.28989749063138],[-106.89389707299117,34.29236277231544],[-106.8954359744338,34.29456039851906],[-106.89765670406639,34.296315411070104],[-106.90038248846143,34.29748807970459],[-106.90339631174794,34.29798503435536],[-106.904,34.29799886595147]]]}"
LT05_033036_19950418,3562,0.10245442975552008,"{""type"":""Polygon"",""coordinates"":[[[-106.904,34.29799886595147],[-106.90704253501636,34.29764067348674],[-106.90984281149284,34.29659461695632],[-106.91217787738337,34.294943985960536],[-106.91386184973713,34.292820201646606],[-106.9147607146284,34.29039234593288],[-106.91480298520622,34.28785369363535],[-106.913985372443,34.28540632233327],[-106.91237302331395,34.28324502673067],[-106.91009431482252,34.28154181800978],[-106.90733062458821,34.280432240462076],[-106.90430189555927,34.28000459187174],[-106.90124914315446,34.28029290268127],[-106.89841529271054,34.28127423040725],[-106.89602586563088,34.2828704836611],[-106.8942710444454,34.28495463126881],[-106.89329053923757,34.28736080441152],[-106.89316245852032,34.28989749063138],[-106.89389707299117,34.29236277231544],[-106.8954359744338,34.29456039851906],[-106.89765670406639,34.296315411070104],[-106.90038248846143,34.29748807970459],[-106.90339631174794,34.29798503435536],[-106.904,34.29799886595147]]]}"
LT05_033036_19950504,3562,0.10529653975014472,"{""type"":""Polygon"",""coordinates"":[[[-106.904,34.29799886595147],[-106.90704253501636,34.29764067348674],[-106.90984281149284,34.29659461695632],[-106.91217787738337,34.294943985960536],[-106.91386184973713,34.292820201646606],[-106.9147607146284,34.29039234593288],[-106.91480298520622,34.28785369363535],[-106.913985372443,34.28540632233327],[-106.91237302331395,34.28324502673067],[-106.91009431482252,34.28154181800978],[-106.90733062458821,34.280432240462076],[-106.90430189555927,34.28000459187174],[-106.90124914315446,34.28029290268127],[-106.89841529271054,34.28127423040725],[-106.89602586563088,34.2828704836611],[-106.8942710444454,34.28495463126881],[-106.89329053923757,34.28736080441152],[-106.89316245852032,34.28989749063138],[-106.89389707299117,34.29236277231544],[-106.8954359744338,34.29456039851906],[-106.89765670406639,34.296315411070104],[-106.90038248846143,34.29748807970459],[-106.90339631174794,34.29798503435536],[-106.904,34.29799886595147]]]}"
LT05_033036_19950520,3562,0.11429012302707957,"{""type"":""Polygon"",""coordinates"":[[[-106.904,34.29799886595147],[-106.90704253501636,34.29764067348674],[-106.90984281149284,34.29659461695632],[-106.91217787738337,34.294943985960536],[-106.91386184973713,34.292820201646606],[-106.9147607146284,34.29039234593288],[-106.91480298520622,34.28785369363535],[-106.913985372443,34.28540632233327],[-106.91237302331395,34.28324502673067],[-106.91009431482252,34.28154181800978],[-106.90733062458821,34.280432240462076],[-106.90430189555927,34.28000459187174],[-106.90124914315446,34.28029290268127],[-106.89841529271054,34.28127423040725],[-106.89602586563088,34.2828704836611],[-106.8942710444454,34.28495463126881],[-106.89329053923757,34.28736080441152],[-106.89316245852032,34.28989749063138],[-106.89389707299117,34.29236277231544],[-106.8954359744338,34.29456039851906],[-106.89765670406639,34.296315411070104],[-106.90038248846143,34.29748807970459],[-106.90339631174794,34.29798503435536],[-106.904,34.29799886595147]]]}"
LT05_033036_19950605,3562,0.11688502199409136,"{""type"":""Polygon"",""coordinates"":[[[-106.904,34.29799886595147],[-106.90704253501636,34.29764067348674],[-106.90984281149284,34.29659461695632],[-106.91217787738337,34.294943985960536],[-106.91386184973713,34.292820201646606],[-106.9147607146284,34.29039234593288],[-106.91480298520622,34.28785369363535],[-106.913985372443,34.28540632233327],[-106.91237302331395,34.28324502673067],[-106.91009431482252,34.28154181800978],[-106.90733062458821,34.280432240462076],[-106.90430189555927,34.28000459187174],[-106.90124914315446,34.28029290268127],[-106.89841529271054,34.28127423040725],[-106.89602586563088,34.2828704836611],[-106.8942710444454,34.28495463126881],[-106.89329053923757,34.28736080441152],[-106.89316245852032,34.28989749063138],[-106.89389707299117,34.29236277231544],[-106.8954359744338,34.29456039851906],[-106.89765670406639,34.296315411070104],[-106.90038248846143,34.29748807970459],[-106.90339631174794,34.29798503435536],[-106.904,34.29799886595147]]]}"
LT05_033036_19950621,3562,0.11340695406036869,"{""type"":""Polygon"",""coordinates"":[[[-106.904,34.29799886595147],[-106.90704253501636,34.29764067348674],[-106.90984281149284,34.29659461695632],[-106.91217787738337,34.294943985960536],[-106.91386184973713,34.292820201646606],[-106.9147607146284,34.29039234593288],[-106.91480298520622,34.28785369363535],[-106.913985372443,34.28540632233327],[-106.91237302331395,34.28324502673067],[-106.91009431482252,34.28154181800978],[-106.90733062458821,34.280432240462076],[-106.90430189555927,34.28000459187174],[-106.90124914315446,34.28029290268127],[-106.89841529271054,34.28127423040725],[-106.89602586563088,34.2828704836611],[-106.8942710444454,34.28495463126881],[-106.89329053923757,34.28736080441152],[-106.89316245852032,34.28989749063138],[-106.89389707299117,34.29236277231544],[-106.8954359744338,34.29456039851906],[-106.89765670406639,34.296315411070104],[-106.90038248846143,34.29748807970459],[-106.90339631174794,34.29798503435536],[-106.904,34.29799886595147]]]}"
