system:index,NDVI_count,NDVI_mean
LT05_033036_19950112,3565,0.152066348
LT05_033036_19950128,3565,0.156489369
LT05_033036_19950213,0,
LT05_033036_19950317,3565,0.161618717
LT05_033036_19950402,0,
LT05_033036_19950418,3565,0.188902947
LT05_033036_19950504,3565,0.175843703
LT05_033036_19950520,3565,0.15976554
LT05_033036_19950605,3565,0.151902117
LT05_033036_19950621,3565,0.147312671
LT05_033036_19950707,3565,0.155877526
LT05_033036_19950723,3565,0.148993033
LT05_033036_19950808,3565,0.145470556
LT05_033036_19950824,3565,0.200530621
LT05_033036_19950925,3565,0.240286999
LT05_033036_19951011,3565,0.224059487
LT05_033036_19951214,3565,0.1774629
LT05_033036_19951230,0,
LT05_033036_19960131,0,
LT05_033036_19960216,0,
LT05_033036_19960319,3565,0.141244914
LT05_033036_19960404,0,
LT05_033036_19960506,3565,0.131576006
LT05_033036_19960522,3565,0.128091336
LT05_033036_19960607,3565,0.132957768
LT05_033036_19960623,3565,0.132486395
LT05_033036_19960709,3560,0.21207104
LT05_033036_19960725,287,0.183888013
LT05_033036_19960810,485,0.232504321
LT05_033036_19960911,0,
LT05_033036_19960927,642,0.240988818
LT05_033036_19961013,3565,0.238673349
LT05_033036_19961029,3565,0.227991635
LT05_033036_19961114,3565,0.185718395
LT05_033036_19961216,3565,0.174391818
LT05_033036_19970101,1270,0.133921531
LT05_033036_19970117,2664,0.104528972
LT05_033036_19970202,0,
LT05_033036_19970218,1253,0.118210973
LT05_033036_19970306,1974,0.124553359
LT05_033036_19970322,3565,0.141355935
LT05_033036_19970407,3565,0.156074459
LT05_033036_19970509,3565,0.17314981
LT05_033036_19970525,3368,0.194299877
LT05_033036_19970610,3565,0.186062791
LT05_033036_19970626,1679,0.197982738
LT05_033036_19970712,3565,0.187695813
LT05_033036_19970728,1728,0.22436243
LT05_033036_19970813,3565,0.264540668
LT05_033036_19970829,3565,0.294771242
LT05_033036_19970914,3565,0.263213192
LT05_033036_19970930,3565,0.248801678
LT05_033036_19971016,3562,0.231542222
LT05_033036_19971101,3565,0.211756754
LT05_033036_19971117,3565,0.190459798
LT05_033036_19971219,8,0.102632406
LT05_033036_19980104,3408,0.09947309
LT05_033036_19980120,377,0.133117733
LT05_033036_19980205,2780,-0.013848626
LT05_033036_19980309,3565,0.134228324
LT05_033036_19980325,3565,0.136429405
LT05_033036_19980410,3565,0.146949894
LT05_033036_19980426,2412,0.161354191
LT05_033036_19980512,3565,0.199155677
LT05_033036_19980528,3565,0.17681275
LT05_033036_19980629,3565,0.161348494
LT05_033036_19980715,3565,0.234144555
LT05_033036_19980731,2447,0.255978894
LT05_033036_19980816,3565,0.244641639
LT05_033036_19980901,30,0.199707843
LT05_033036_19980917,3155,0.216576677
LT05_033036_19981003,3565,0.224351458
LT05_033036_19981019,0,
LT05_033036_19981104,3159,0.171841877
LT05_033036_19981120,0,
LT05_033036_19981206,0,
LT05_033036_19981222,162,0.101783182
LT05_033036_19990107,179,0.158600581
LT05_033036_19990123,3565,0.157686207
LT05_033036_19990208,3565,0.148159713
LT05_033036_19990224,3565,0.136638108
LT05_033036_19990312,681,0.120727895
LT05_033036_19990328,3565,0.134468045
LT05_033036_19990429,3565,0.135579683
LT05_033036_19990515,3565,0.130016872
LT05_033036_19990531,160,0.099397721
LT05_033036_19990616,3565,0.137695596
LT05_033036_19990702,3563,0.121574471
