system:index,NDVI_count,NDVI_mean
LT05_033037_20040105,3564,0.097751618
LT05_033037_20040121,52,0.052848963
LT05_033037_20040206,3564,0.087604493
LT05_033037_20040222,3564,0.092748772
LT05_033037_20040309,3564,0.086022889
LT05_033037_20040325,81,0.053463899
LT05_033037_20040410,19,0.051029915
LT05_033037_20040426,3564,0.104503738
LT05_033037_20040512,3564,0.11743548
LT05_033037_20040528,3564,0.121701684
LT05_033037_20040613,3564,0.117961097
LT05_033037_20040629,757,0.096372525
LT05_033037_20040715,3564,0.120017216
LT05_033037_20040731,3564,0.128075384
LT05_033037_20040901,3564,0.1753495
LT05_033037_20040917,3564,0.157550181
LT05_033037_20041003,0,
LT05_033037_20041104,3564,0.12941078
LT05_033037_20041120,3564,0.123113226
LT05_033037_20041206,3564,0.125410605
LT05_033037_20041222,3564,0.110730549
LT05_033037_20050107,0,
LT05_033037_20050123,3564,0.110783882
LT05_033037_20050208,2854,0.089862762
LT05_033037_20050312,3564,0.145226157
LT05_033037_20050328,0,
LT05_033037_20050413,3300,0.176825628
LT05_033037_20050429,3564,0.157879473
LT05_033037_20050515,3564,0.162192294
LT05_033037_20050531,3564,0.165401362
LT05_033037_20050616,3564,0.162814658
LT05_033037_20050702,3564,0.165854556
LT05_033037_20050718,3564,0.15045403
LT05_033037_20050803,3564,0.154908868
LT05_033037_20050819,0,
LT05_033037_20050904,0,
LT05_033037_20050920,3564,0.158951874
LT05_033037_20051022,3564,0.138725296
LT05_033037_20051107,3564,0.124517682
LT05_033037_20051123,0,
LT05_033037_20060110,3564,0.097552553
LT05_033037_20060126,3564,0.111260812
LT05_033037_20060211,3564,0.099998774
LT05_033037_20060227,3564,0.10651936
LT05_033037_20060331,3564,0.096426554
LT05_033037_20060416,3564,0.102146619
LT05_033037_20060502,3564,0.100526199
LT05_033037_20060518,3564,0.109280538
LT05_033037_20060603,3564,0.101199057
LT05_033037_20060619,3564,0.110808045
LT05_033037_20060721,3564,0.12278456
LT05_033037_20060806,2061,0.124136683
LT05_033037_20060822,3564,0.282658815
LT05_033037_20060907,0,
LT05_033037_20060923,68,0.261777641
LT05_033037_20061025,3564,0.241822951
LT05_033037_20061110,3564,0.196719825
LT05_033037_20061126,0,
LT05_033037_20061212,3564,0.167113542
LT05_033037_20061228,3235,0.168833661
LT05_033037_20070113,3564,0.166446411
LT05_033037_20070129,3564,0.160687127
LT05_033037_20070214,1766,0.148510206
LT05_033037_20070302,3564,0.162986762
LT05_033037_20070318,69,0.114103906
LT05_033037_20070403,3564,0.186599299
LT05_033037_20070419,3564,0.221515242
LT05_033037_20070505,3564,0.223147773
LT05_033037_20070521,3564,0.226150407
LT05_033037_20070622,3564,0.209446173
LT05_033037_20070708,3564,0.215476318
LT05_033037_20070724,3564,0.21336849
LT05_033037_20070809,3564,0.192545571
LT05_033037_20070825,0,
LT05_033037_20070910,3564,0.212251309
LT05_033037_20070926,3564,0.187243261
LT05_033037_20080116,3564,0.105271551
LT05_033037_20080201,3564,0.108593813
LT05_033037_20080217,3564,0.113566837
LT05_033037_20080304,3564,0.109975306
LT05_033037_20080320,3564,0.109821945
LT05_033037_20080405,3564,0.109588121
LT05_033037_20080421,3564,0.108550089
LT05_033037_20080507,3564,0.124255135
LT05_033037_20080523,0,
LT05_033037_20080608,3564,0.127746509
LT05_033037_20080624,3564,0.138358444
LT05_033037_20080811,0,
