system:index,NDVI_count,NDVI_mean
LE07_033037_20040113,2964,0.090441053
LE07_033037_20040129,2948,0.091555144
LE07_033037_20040214,3053,0.076527941
LE07_033037_20040301,3032,0.089211352
LE07_033037_20040317,3072,0.089015109
LE07_033037_20040402,2584,0.087537335
LE07_033037_20040418,2905,0.093254622
LE07_033037_20040504,2950,0.118306121
LE07_033037_20040520,2993,0.12567302
LE07_033037_20040605,3059,0.131904904
LE07_033037_20040621,2957,0.122649078
LE07_033037_20040707,3067,0.129077379
LE07_033037_20040723,0,
LE07_033037_20040808,2973,0.136632495
LE07_033037_20040909,3047,0.144747822
LE07_033037_20040925,0,
LE07_033037_20041011,0,
LE07_033037_20041027,2721,0.127936075
LE07_033037_20041112,3029,0.110089595
LE07_033037_20041128,3059,0.11445111
LE07_033037_20041214,2922,0.106607325
LE07_033037_20041230,3021,0.104857427
LE07_033037_20050115,2917,0.111292589
LE07_033037_20050131,2905,0.115772346
LE07_033037_20050304,2954,0.120401116
LE07_033037_20050320,0,
LE07_033037_20050405,2913,0.169679
LE07_033037_20050421,2981,0.165548663
LE07_033037_20050507,0,
LE07_033037_20050523,2930,0.171675346
LE07_033037_20050608,3039,0.17727969
LE07_033037_20050624,2994,0.170506692
LE07_033037_20050710,3032,0.163049804
LE07_033037_20050726,2956,0.1672471
LE07_033037_20050811,3030,0.163126929
LE07_033037_20050827,2984,0.1613861
LE07_033037_20050912,1711,0.140225039
LE07_033037_20050928,3087,0.150061282
LE07_033037_20051014,2904,0.149303009
LE07_033037_20051030,3021,0.139786004
LE07_033037_20051115,3061,0.119245389
LE07_033037_20051201,2962,0.114658488
LE07_033037_20051217,2871,0.115563408
LE07_033037_20060102,0,
LE07_033037_20060118,2916,0.109030987
LE07_033037_20060203,2933,0.109659575
LE07_033037_20060219,2475,0.089742863
LE07_033037_20060307,0,
LE07_033037_20060323,2920,0.109415036
LE07_033037_20060408,2937,0.109851601
LE07_033037_20060424,2916,0.107889702
LE07_033037_20060510,2966,0.108544946
LE07_033037_20060526,3079,0.112142849
LE07_033037_20060611,2965,0.118640904
LE07_033037_20060627,549,0.085242975
LE07_033037_20060713,3020,0.109359212
LE07_033037_20060814,1147,0.134251466
LE07_033037_20060830,3082,0.31282346
LE07_033037_20060915,3087,0.389654601
LE07_033037_20061001,3018,0.344523703
LE07_033037_20061017,3048,0.211068621
LE07_033037_20061102,3074,0.179669095
LE07_033037_20061118,2969,0.16400388
LE07_033037_20061204,2965,0.163536605
LE07_033037_20070105,3041,0.153512739
LE07_033037_20070121,2943,0.149456785
LE07_033037_20070206,2933,0.141868095
LE07_033037_20070222,0,
LE07_033037_20070310,2,0.090367428
LE07_033037_20070326,3010,0.180592656
LE07_033037_20070411,2996,0.18649494
LE07_033037_20070427,3082,0.185856825
LE07_033037_20070513,2977,0.206776792
LE07_033037_20070529,2965,0.225010975
LE07_033037_20070614,2964,0.211071312
LE07_033037_20070630,2976,0.206169114
LE07_033037_20070716,3078,0.226442583
LE07_033037_20070801,86,0.149522797
LE07_033037_20070817,3057,0.194193022
LE07_033037_20070902,3002,0.19351818
LE07_033037_20070918,1521,0.165191861
LE07_033037_20071004,3021,0.164717494
LE07_033037_20071020,3059,0.152583459
LE07_033037_20071105,2996,0.146331888
LE07_033037_20071121,3054,0.141241404
LE07_033037_20071207,2132,0.081850862
LE07_033037_20071223,3080,0.124360794
LE07_033037_20080108,3106,0.116165891
LE07_033037_20080209,3062,0.115865686
LE07_033037_20080225,0,
LE07_033037_20080312,3041,0.10928191
LE07_033037_20080328,2974,0.112766654
LE07_033037_20080413,2989,0.112738078
LE07_033037_20080429,3041,0.111048808
LE07_033037_20080531,3045,0.110708938
LE07_033037_20080616,3083,0.126953541
LE07_033037_20080702,2990,0.133675458
LE07_033037_20080718,2463,0.171322137
LE07_033037_20080803,2963,0.285289174
LE07_033037_20080819,2988,0.356819019
LE07_033037_20080904,3021,0.339314597
LE07_033037_20080920,3096,0.316156189
LE07_033037_20081006,3030,0.260261688
