system:index,NDVI_count,NDVI_mean
LT05_033037_20040105,3564,0.119715897
LT05_033037_20040121,0,
LT05_033037_20040206,3564,0.101990772
LT05_033037_20040222,3564,0.10068126
LT05_033037_20040309,3564,0.09905499
LT05_033037_20040325,0,
LT05_033037_20040410,280,0.09240052
LT05_033037_20040426,3564,0.148277884
LT05_033037_20040512,3564,0.156714842
LT05_033037_20040528,3564,0.148448894
LT05_033037_20040613,3564,0.132390142
LT05_033037_20040629,261,0.110179759
LT05_033037_20040715,3564,0.12558653
LT05_033037_20040731,3564,0.112916046
LT05_033037_20040901,3023,0.17967086
LT05_033037_20040917,792,0.135706854
LT05_033037_20041003,48,0.106400242
LT05_033037_20041104,3564,0.163341091
LT05_033037_20041120,2350,0.15569553
LT05_033037_20041206,122,0.155930007
LT05_033037_20041222,0,
LT05_033037_20050107,16,0.11293561
LT05_033037_20050123,0,
LT05_033037_20050208,3564,0.149478428
LT05_033037_20050312,3564,0.152969542
LT05_033037_20050328,0,
LT05_033037_20050413,1982,0.170657196
LT05_033037_20050429,3564,0.182775274
LT05_033037_20050515,3564,0.179515371
LT05_033037_20050531,3564,0.164997518
LT05_033037_20050616,3564,0.154679339
LT05_033037_20050702,3564,0.148871439
LT05_033037_20050718,3564,0.138989168
LT05_033037_20050803,3564,0.135451697
LT05_033037_20050819,0,
LT05_033037_20050904,0,
LT05_033037_20050920,3564,0.255195178
LT05_033037_20051022,3564,0.238579169
LT05_033037_20051107,1412,0.18050388
LT05_033037_20051123,0,
LT05_033037_20060110,3564,0.142878393
LT05_033037_20060126,3564,0.145416178
LT05_033037_20060211,3564,0.13076061
LT05_033037_20060227,3564,0.129419453
LT05_033037_20060331,3564,0.11081009
LT05_033037_20060416,3564,0.115564376
LT05_033037_20060502,3564,0.112455107
LT05_033037_20060518,3564,0.115819717
LT05_033037_20060603,3564,0.113682826
LT05_033037_20060619,3564,0.120850035
LT05_033037_20060721,3564,0.157126448
LT05_033037_20060806,2701,0.200814343
LT05_033037_20060822,361,0.223226266
LT05_033037_20060907,0,
LT05_033037_20060923,97,0.272812398
LT05_033037_20061025,3553,0.288020823
LT05_033037_20061110,3564,0.226539345
LT05_033037_20061126,0,
LT05_033037_20061212,3564,0.169294295
LT05_033037_20061228,0,
LT05_033037_20070113,3320,0.149609618
LT05_033037_20070129,3564,0.144532387
LT05_033037_20070214,642,0.074162464
LT05_033037_20070302,3564,0.128281626
LT05_033037_20070318,0,
LT05_033037_20070403,3544,0.12344797
LT05_033037_20070419,3564,0.14520914
LT05_033037_20070505,3564,0.148150558
LT05_033037_20070521,3564,0.168135159
LT05_033037_20070622,3564,0.159199544
LT05_033037_20070708,3564,0.165986611
LT05_033037_20070724,0,
LT05_033037_20070809,0,
LT05_033037_20070825,31,0.158025694
LT05_033037_20070910,128,0.171761883
LT05_033037_20070926,3564,0.197405599
LT05_033037_20080116,3564,0.117300252
LT05_033037_20080201,3564,0.124359681
LT05_033037_20080217,3564,0.133592699
LT05_033037_20080304,3564,0.120039103
LT05_033037_20080320,3564,0.115407319
LT05_033037_20080405,3564,0.11091789
LT05_033037_20080421,3564,0.10796829
LT05_033037_20080507,3564,0.11411107
LT05_033037_20080523,5,-0.753963591
LT05_033037_20080608,3564,0.109787468
LT05_033037_20080624,3564,0.114088404
LT05_033037_20080811,100,0.254854061
LT05_033037_20080912,1765,0.301481931
LT05_033037_20080928,3564,0.247572062
LT05_033037_20081030,3564,0.177442938
LT05_033037_20081115,3564,0.157575514
LT05_033037_20081201,3564,0.147839872
LT05_033037_20081217,0,
LT05_033037_20090102,3564,0.128977552
LT05_033037_20090118,2191,0.086326593
LT05_033037_20090203,3564,0.141072549
LT05_033037_20090219,3564,0.133624729
LT05_033037_20090307,1014,0.091247673
LT05_033037_20090323,3564,0.127354988
LT05_033037_20090408,0,
LT05_033037_20090424,3559,0.099704674
LT05_033037_20090510,3564,0.111400054
LT05_033037_20090526,3564,0.138888734
LT05_033037_20090611,3564,0.119003277
LT05_033037_20090627,3564,0.122968863
LT05_033037_20090713,3117,0.176524191
LT05_033037_20090729,3564,0.172907739
LT05_033037_20090830,3564,0.176688278
LT05_033037_20090915,3564,0.173433494
LT05_033037_20091001,3564,0.174865939
LT05_033037_20091017,3564,0.177723362
LT05_033037_20091102,3564,0.161850599
LT05_033037_20091118,3564,0.154593721
LT05_033037_20091204,3284,0.088791563
LT05_033037_20100206,0,
LT05_033037_20100310,0,
LT05_033037_20100326,3564,0.127681561
LT05_033037_20100411,2267,0.158169224
LT05_033037_20100427,3564,0.192450189
LT05_033037_20100513,3564,0.184839957
LT05_033037_20100529,3564,0.17268582
LT05_033037_20100614,3564,0.164981954
LT05_033037_20100630,3564,0.156933606
LT05_033037_20100716,3564,0.177747356
LT05_033037_20100801,2709,0.236981818
LT05_033037_20100817,3564,0.219877528
LT05_033037_20100902,3564,0.233024401
LT05_033037_20100918,3564,0.200093582
LT05_033037_20101004,3370,0.174017393
LT05_033037_20101020,293,0.137335872
LT05_033037_20101105,3564,0.167480746
LT05_033037_20101121,3564,0.161706954
LT05_033037_20101207,3564,0.154613629
LT05_033037_20101223,244,0.119737507
LT05_033037_20110108,3564,0.153146801
LT05_033037_20110124,3564,0.150105858
LT05_033037_20110209,1077,0.098837792
LT05_033037_20110225,3564,0.126817104
LT05_033037_20110313,3564,0.12626606
LT05_033037_20110329,3564,0.117182106
LT05_033037_20110414,3564,0.113470113
LT05_033037_20110430,3564,0.113364355
LT05_033037_20110516,3564,0.116684112
LT05_033037_20110601,3564,0.115793553
LT05_033037_20110617,698,0.092007025
LT05_033037_20110703,599,0.055685382
LT05_033037_20110719,2861,0.144225255
LT05_033037_20110804,3564,0.170508026
LT05_033037_20110820,3564,0.209204833
LT05_033037_20110905,3081,0.144991622
LT05_033037_20110921,3564,0.156873048
LT05_033037_20111007,3564,0.145494941
LT05_033037_20111023,3564,0.143520034
LT05_033037_20111108,3564,0.144562492
