system:index,NDVI_count,NDVI_mean
LE07_033037_20040113,2836,0.085377465
LE07_033037_20040129,2900,0.084477688
LE07_033037_20040214,2762,0.068694622
LE07_033037_20040301,2836,0.077147523
LE07_033037_20040317,2864,0.084199603
LE07_033037_20040402,2769,0.079129369
LE07_033037_20040418,2971,0.095330948
LE07_033037_20040504,2916,0.11159392
LE07_033037_20040520,2903,0.116313449
LE07_033037_20040605,2856,0.120789509
LE07_033037_20040621,2889,0.111514385
LE07_033037_20040707,2853,0.122338671
LE07_033037_20040723,244,0.104236335
LE07_033037_20040808,2851,0.133749179
LE07_033037_20040909,2868,0.162203337
LE07_033037_20040925,0,
LE07_033037_20041011,0,
LE07_033037_20041027,2616,0.129542798
LE07_033037_20041112,2840,0.119635884
LE07_033037_20041128,2774,0.11304598
LE07_033037_20041214,2905,0.106935647
LE07_033037_20041230,2847,0.099458405
LE07_033037_20050115,2930,0.111030112
LE07_033037_20050131,2888,0.114033794
LE07_033037_20050304,2901,0.127769046
LE07_033037_20050320,0,
LE07_033037_20050405,2932,0.179571873
LE07_033037_20050421,2800,0.169848905
LE07_033037_20050507,0,
LE07_033037_20050523,2968,0.157492436
LE07_033037_20050608,2820,0.161828527
LE07_033037_20050624,2817,0.15677341
LE07_033037_20050710,2833,0.151964269
LE07_033037_20050726,2906,0.153440204
LE07_033037_20050811,2865,0.152081774
LE07_033037_20050827,2872,0.151560485
LE07_033037_20050912,2850,0.153461729
LE07_033037_20050928,2869,0.141492536
LE07_033037_20051014,2897,0.138106278
LE07_033037_20051030,2845,0.132994225
LE07_033037_20051115,2839,0.114381616
LE07_033037_20051201,2847,0.107388898
LE07_033037_20051217,2950,0.11174726
LE07_033037_20060102,0,
LE07_033037_20060118,2952,0.104499411
LE07_033037_20060203,2944,0.104473577
LE07_033037_20060219,2848,0.091800043
LE07_033037_20060307,16,0.054629699
LE07_033037_20060323,2957,0.102372458
LE07_033037_20060408,2864,0.102866758
LE07_033037_20060424,2910,0.099516126
LE07_033037_20060510,2901,0.099384782
LE07_033037_20060526,2874,0.098618963
LE07_033037_20060611,2991,0.107684926
LE07_033037_20060627,204,0.074263607
LE07_033037_20060713,2842,0.104479689
LE07_033037_20060814,1447,0.183896706
LE07_033037_20060830,2857,0.348909964
LE07_033037_20060915,2880,0.368084073
LE07_033037_20061001,2914,0.327695504
LE07_033037_20061017,2824,0.246285368
LE07_033037_20061102,2861,0.215680817
LE07_033037_20061118,2981,0.191889468
LE07_033037_20061204,3033,0.185121783
LE07_033037_20070105,2836,0.174212934
LE07_033037_20070121,2843,0.09284377
LE07_033037_20070206,2958,0.162789448
LE07_033037_20070222,0,
LE07_033037_20070310,0,
LE07_033037_20070326,2889,0.231816329
LE07_033037_20070411,3021,0.236166349
LE07_033037_20070427,2899,0.222349183
LE07_033037_20070513,2935,0.225128221
LE07_033037_20070529,2879,0.240708596
LE07_033037_20070614,2977,0.219260823
LE07_033037_20070630,2986,0.218170093
LE07_033037_20070716,2894,0.226979732
LE07_033037_20070801,17,-0.015781992
LE07_033037_20070817,2893,0.200353249
LE07_033037_20070902,2741,0.20619026
LE07_033037_20070918,2543,0.196619888
LE07_033037_20071004,2839,0.181698401
LE07_033037_20071020,2874,0.174164816
LE07_033037_20071105,2948,0.157859807
LE07_033037_20071121,2940,0.151077122
LE07_033037_20071207,3025,0.115952574
LE07_033037_20071223,2936,0.132414308
LE07_033037_20080108,2928,0.119444806
LE07_033037_20080209,2903,0.118832786
LE07_033037_20080225,0,
LE07_033037_20080312,2856,0.113293463
LE07_033037_20080328,2986,0.114756597
LE07_033037_20080413,3022,0.115464305
LE07_033037_20080429,2946,0.11836753
LE07_033037_20080531,2957,0.115749259
LE07_033037_20080616,2919,0.127965807
LE07_033037_20080702,2947,0.132571933
LE07_033037_20080718,2927,0.17040058
LE07_033037_20080803,2936,0.256298303
LE07_033037_20080819,2933,0.294986509
LE07_033037_20080904,2937,0.328751171
LE07_033037_20080920,2934,0.312045998
LE07_033037_20081006,3000,0.261268027
LE07_033037_20081022,2861,0.199294821
LE07_033037_20081107,2868,0.168904707
LE07_033037_20081123,639,0.143434049
LE07_033037_20081209,0,
LE07_033037_20081225,2885,0.129061374
LE07_033037_20090110,2394,0.114229015
LE07_033037_20090126,2861,0.12214612
LE07_033037_20090211,2848,0.119553865
LE07_033037_20090227,2851,0.120742587
LE07_033037_20090315,2872,0.121701513
LE07_033037_20090331,2945,0.11986302
LE07_033037_20090416,3026,0.115234389
LE07_033037_20090502,0,
LE07_033037_20090518,2983,0.130724512
LE07_033037_20090603,2947,0.138632549
LE07_033037_20090619,389,0.113068524
LE07_033037_20090705,1898,0.131576656
LE07_033037_20090721,1293,0.130076238
LE07_033037_20090806,591,0.1155502
LE07_033037_20090907,2896,0.12703828
LE07_033037_20090923,2951,0.194183023
LE07_033037_20091009,2925,0.173942445
