system:index,NDVI_count,NDVI_mean
LT05_033036_19950112,3559,0.091180056
LT05_033036_19950128,3559,0.096106042
LT05_033036_19950213,0,
LT05_033036_19950317,0,
LT05_033036_19950402,1010,0.091255038
LT05_033036_19950418,3559,0.108745909
LT05_033036_19950504,3559,0.111896086
LT05_033036_19950520,3559,0.123539382
LT05_033036_19950605,3559,0.125077608
LT05_033036_19950621,3559,0.12226833
LT05_033036_19950707,3559,0.116432672
LT05_033036_19950723,3559,0.115183582
LT05_033036_19950808,3559,0.114697028
LT05_033036_19950824,3559,0.120206542
LT05_033036_19950925,3559,0.136985815
LT05_033036_19951011,3559,0.132488952
LT05_033036_19951214,3559,0.11921826
LT05_033036_19951230,0,
LT05_033036_19960131,0,
LT05_033036_19960216,3559,0.10971601
LT05_033036_19960319,3559,0.10495297
LT05_033036_19960404,0,
LT05_033036_19960506,3559,0.111245074
LT05_033036_19960522,3559,0.112111904
LT05_033036_19960607,3559,0.118017641
LT05_033036_19960623,3559,0.119930766
LT05_033036_19960709,2578,0.108805212
LT05_033036_19960725,3559,0.143782473
LT05_033036_19960810,1985,0.146280706
LT05_033036_19960911,3534,0.126670064
LT05_033036_19960927,2511,0.163471472
LT05_033036_19961013,3559,0.145267863
LT05_033036_19961029,3559,0.138058835
LT05_033036_19961114,3559,0.109298577
LT05_033036_19961216,3559,0.097565385
LT05_033036_19970101,3559,0.088606035
LT05_033036_19970117,3559,0.112942667
LT05_033036_19970202,0,
LT05_033036_19970218,3559,0.087175861
LT05_033036_19970306,3559,0.10570918
LT05_033036_19970322,3559,0.097231847
LT05_033036_19970407,3559,0.104992261
LT05_033036_19970509,3445,0.125034417
LT05_033036_19970525,3556,0.14582313
LT05_033036_19970610,3559,0.132886152
LT05_033036_19970626,403,0.130382857
LT05_033036_19970712,3559,0.119225764
LT05_033036_19970728,0,
LT05_033036_19970813,2885,0.14968754
LT05_033036_19970829,2873,0.163649752
LT05_033036_19970914,3559,0.151786063
LT05_033036_19970930,3559,0.175223085
LT05_033036_19971016,3559,0.151696042
LT05_033036_19971101,3559,0.12924397
LT05_033036_19971117,3559,0.120229107
LT05_033036_19971219,61,0.078861593
LT05_033036_19980104,3559,0.095051072
LT05_033036_19980120,1405,0.069229021
LT05_033036_19980205,3559,0.09039947
LT05_033036_19980309,3559,0.083294079
LT05_033036_19980325,3559,0.082563466
LT05_033036_19980410,3559,0.099353629
LT05_033036_19980426,0,
LT05_033036_19980512,3098,0.154733752
LT05_033036_19980528,3559,0.142651052
LT05_033036_19980629,3559,0.134512102
LT05_033036_19980715,3559,0.14393276
LT05_033036_19980731,3559,0.171752495
LT05_033036_19980816,3559,0.16393043
LT05_033036_19980901,3559,0.147175121
LT05_033036_19980917,3559,0.147083091
LT05_033036_19981003,3559,0.138991135
LT05_033036_19981019,237,0.07890657
LT05_033036_19981104,3559,0.115997166
LT05_033036_19981120,0,
LT05_033036_19981206,0,
LT05_033036_19981222,3559,0.086136722
LT05_033036_19990107,0,
LT05_033036_19990123,3559,0.090951208
LT05_033036_19990208,3559,0.085974471
LT05_033036_19990224,3559,0.082101534
LT05_033036_19990312,508,0.082718104
LT05_033036_19990328,3559,0.087185152
LT05_033036_19990429,3559,0.092634233
LT05_033036_19990515,3559,0.091488636
LT05_033036_19990531,511,0.088521659
LT05_033036_19990616,3559,0.104692616
LT05_033036_19990702,0,
LT05_033036_19990718,20,0.085221806
LT05_033036_19990819,3559,0.172471709
LT05_033036_19990904,3559,0.155568095
LT05_033036_19990920,3559,0.14402673
LT05_033036_19991006,3559,0.12528438
LT05_033036_19991022,3559,0.114854567
LT05_033036_19991107,1514,0.092541493
LT05_033036_19991123,3559,0.097460577
LT05_033036_20000110,3559,0.088960669
LT05_033036_20000126,3559,0.093364369
LT05_033036_20000211,3022,0.085542516
LT05_033036_20000227,3559,0.085164701
