system:index,NDVI_count,NDVI_mean,.geo
LT05_033032_20040121,1441,0.13427173459345518,"{""type"":""Polygon"",""coordinates"":[[[-104.46000000000001,40.46899886595148],[-104.46330393193603,40.46864066405685],[-104.46634477207324,40.46759458218044],[-104.46888040157282,40.46594391783445],[-104.4707089684296,40.46382010257566],[-104.47168495984363,40.461392227979985],[-104.47173077218925,40.45885357475483],[-104.47084286163427,40.45640622076723],[-104.46909199413852,40.45424495531693],[-104.46661758494704,40.452541780177306],[-104.46361658673877,40.45143222916244],[-104.46032781541544,40.451004591778904],[-104.45701296018561,40.451292894973136],[-104.45393578335532,40.452274198637376],[-104.45134115609177,40.45387041888963],[-104.44943558917456,40.455954534852225],[-104.4483708014705,40.458360687580615],[-104.44823163197529,40.46089737098837],[-104.44902926108738,40.463362668341766],[-104.45070028866179,40.465560323807516],[-104.4531117522112,40.46731537008142],[-104.45607169469137,40.468488066373816],[-104.45934444568915,40.46898503398411],[-104.46000000000001,40.46899886595148]]]}"
LT05_033032_20040206,0,,"{""type"":""Polygon"",""coordinates"":[[[-104.46000000000001,40.46899886595148],[-104.46330393193603,40.46864066405685],[-104.46634477207324,40.46759458218044],[-104.46888040157282,40.46594391783445],[-104.4707089684296,40.46382010257566],[-104.47168495984363,40.461392227979985],[-104.47173077218925,40.45885357475483],[-104.47084286163427,40.45640622076723],[-104.46909199413852,40.45424495531693],[-104.46661758494704,40.452541780177306],[-104.46361658673877,40.45143222916244],[-104.46032781541544,40.451004591778904],[-104.45701296018561,40.451292894973136],[-104.45393578335532,40.452274198637376],[-104.45134115609177,40.45387041888963],[-104.44943558917456,40.455954534852225],[-104.4483708014705,40.458360687580615],[-104.44823163197529,40.46089737098837],[-104.44902926108738,40.463362668341766],[-104.45070028866179,40.465560323807516],[-104.4531117522112,40.46731537008142],[-104.45607169469137,40.468488066373816],[-104.45934444568915,40.46898503398411],[-104.46000000000001,40.46899886595148]]]}"
LT05_033032_20040222,3566,0.15490580021210165,"{""type"":""Polygon"",""coordinates"":[[[-104.46000000000001,40.46899886595148],[-104.46330393193603,40.46864066405685],[-104.46634477207324,40.46759458218044],[-104.46888040157282,40.46594391783445],[-104.4707089684296,40.46382010257566],[-104.47168495984363,40.461392227979985],[-104.47173077218925,40.45885357475483],[-104.47084286163427,40.45640622076723],[-104.46909199413852,40.45424495531693],[-104.46661758494704,40.452541780177306],[-104.46361658673877,40.45143222916244],[-104.46032781541544,40.451004591778904],[-104.45701296018561,40.451292894973136],[-104.45393578335532,40.452274198637376],[-104.45134115609177,40.45387041888963],[-104.44943558917456,40.455954534852225],[-104.4483708014705,40.458360687580615],[-104.44823163197529,40.46089737098837],[-104.44902926108738,40.463362668341766],[-104.45070028866179,40.465560323807516],[-104.4531117522112,40.46731537008142],[-104.45607169469137,40.468488066373816],[-104.45934444568915,40.46898503398411],[-104.46000000000001,40.46899886595148]]]}"
LT05_033032_20040309,3566,0.165287087416755,"{""type"":""Polygon"",""coordinates"":[[[-104.46000000000001,40.46899886595148],[-104.46330393193603,40.46864066405685],[-104.46634477207324,40.46759458218044],[-104.46888040157282,40.46594391783445],[-104.4707089684296,40.46382010257566],[-104.47168495984363,40.461392227979985],[-104.47173077218925,40.45885357475483],[-104.47084286163427,40.45640622076723],[-104.46909199413852,40.45424495531693],[-104.46661758494704,40.452541780177306],[-104.46361658673877,40.45143222916244],[-104.46032781541544,40.451004591778904],[-104.45701296018561,40.451292894973136],[-104.45393578335532,40.452274198637376],[-104.45134115609177,40.45387041888963],[-104.44943558917456,40.455954534852225],[-104.4483708014705,40.458360687580615],[-104.44823163197529,40.46089737098837],[-104.44902926108738,40.463362668341766],[-104.45070028866179,40.465560323807516],[-104.4531117522112,40.46731537008142],[-104.45607169469137,40.468488066373816],[-104.45934444568915,40.46898503398411],[-104.46000000000001,40.46899886595148]]]}"
LT05_033032_20040325,3566,0.17937904784452316,"{""type"":""Polygon"",""coordinates"":[[[-104.46000000000001,40.46899886595148],[-104.46330393193603,40.46864066405685],[-104.46634477207324,40.46759458218044],[-104.46888040157282,40.46594391783445],[-104.4707089684296,40.46382010257566],[-104.47168495984363,40.461392227979985],[-104.47173077218925,40.45885357475483],[-104.47084286163427,40.45640622076723],[-104.46909199413852,40.45424495531693],[-104.46661758494704,40.452541780177306],[-104.46361658673877,40.45143222916244],[-104.46032781541544,40.451004591778904],[-104.45701296018561,40.451292894973136],[-104.45393578335532,40.452274198637376],[-104.45134115609177,40.45387041888963],[-104.44943558917456,40.455954534852225],[-104.4483708014705,40.458360687580615],[-104.44823163197529,40.46089737098837],[-104.44902926108738,40.463362668341766],[-104.45070028866179,40.465560323807516],[-104.4531117522112,40.46731537008142],[-104.45607169469137,40.468488066373816],[-104.45934444568915,40.46898503398411],[-104.46000000000001,40.46899886595148]]]}"
LT05_033032_20040426,3566,0.2882433685409023,"{""type"":""Polygon"",""coordinates"":[[[-104.46000000000001,40.46899886595148],[-104.46330393193603,40.46864066405685],[-104.46634477207324,40.46759458218044],[-104.46888040157282,40.46594391783445],[-104.4707089684296,40.46382010257566],[-104.47168495984363,40.461392227979985],[-104.47173077218925,40.45885357475483],[-104.47084286163427,40.45640622076723],[-104.46909199413852,40.45424495531693],[-104.46661758494704,40.452541780177306],[-104.46361658673877,40.45143222916244],[-104.46032781541544,40.451004591778904],[-104.45701296018561,40.451292894973136],[-104.45393578335532,40.452274198637376],[-104.45134115609177,40.45387041888963],[-104.44943558917456,40.455954534852225],[-104.4483708014705,40.458360687580615],[-104.44823163197529,40.46089737098837],[-104.44902926108738,40.463362668341766],[-104.45070028866179,40.465560323807516],[-104.4531117522112,40.46731537008142],[-104.45607169469137,40.468488066373816],[-104.45934444568915,40.46898503398411],[-104.46000000000001,40.46899886595148]]]}"
LT05_033032_20040528,0,,"{""type"":""Polygon"",""coordinates"":[[[-104.46000000000001,40.46899886595148],[-104.46330393193603,40.46864066405685],[-104.46634477207324,40.46759458218044],[-104.46888040157282,40.46594391783445],[-104.4707089684296,40.46382010257566],[-104.47168495984363,40.461392227979985],[-104.47173077218925,40.45885357475483],[-104.47084286163427,40.45640622076723],[-104.46909199413852,40.45424495531693],[-104.46661758494704,40.452541780177306],[-104.46361658673877,40.45143222916244],[-104.46032781541544,40.451004591778904],[-104.45701296018561,40.451292894973136],[-104.45393578335532,40.452274198637376],[-104.45134115609177,40.45387041888963],[-104.44943558917456,40.455954534852225],[-104.4483708014705,40.458360687580615],[-104.44823163197529,40.46089737098837],[-104.44902926108738,40.463362668341766],[-104.45070028866179,40.465560323807516],[-104.4531117522112,40.46731537008142],[-104.45607169469137,40.468488066373816],[-104.45934444568915,40.46898503398411],[-104.46000000000001,40.46899886595148]]]}"
LT05_033032_20040613,3566,0.25558636445777233,"{""type"":""Polygon"",""coordinates"":[[[-104.46000000000001,40.46899886595148],[-104.46330393193603,40.46864066405685],[-104.46634477207324,40.46759458218044],[-104.46888040157282,40.46594391783445],[-104.4707089684296,40.46382010257566],[-104.47168495984363,40.461392227979985],[-104.47173077218925,40.45885357475483],[-104.47084286163427,40.45640622076723],[-104.46909199413852,40.45424495531693],[-104.46661758494704,40.452541780177306],[-104.46361658673877,40.45143222916244],[-104.46032781541544,40.451004591778904],[-104.45701296018561,40.451292894973136],[-104.45393578335532,40.452274198637376],[-104.45134115609177,40.45387041888963],[-104.44943558917456,40.455954534852225],[-104.4483708014705,40.458360687580615],[-104.44823163197529,40.46089737098837],[-104.44902926108738,40.463362668341766],[-104.45070028866179,40.465560323807516],[-104.4531117522112,40.46731537008142],[-104.45607169469137,40.468488066373816],[-104.45934444568915,40.46898503398411],[-104.46000000000001,40.46899886595148]]]}"
LT05_033032_20040629,3566,0.3404881288419756,"{""type"":""Polygon"",""coordinates"":[[[-104.46000000000001,40.46899886595148],[-104.46330393193603,40.46864066405685],[-104.46634477207324,40.46759458218044],[-104.46888040157282,40.46594391783445],[-104.4707089684296,40.46382010257566],[-104.47168495984363,40.461392227979985],[-104.47173077218925,40.45885357475483],[-104.47084286163427,40.45640622076723],[-104.46909199413852,40.45424495531693],[-104.46661758494704,40.452541780177306],[-104.46361658673877,40.45143222916244],[-104.46032781541544,40.451004591778904],[-104.45701296018561,40.451292894973136],[-104.45393578335532,40.452274198637376],[-104.45134115609177,40.45387041888963],[-104.44943558917456,40.455954534852225],[-104.4483708014705,40.458360687580615],[-104.44823163197529,40.46089737098837],[-104.44902926108738,40.463362668341766],[-104.45070028866179,40.465560323807516],[-104.4531117522112,40.46731537008142],[-104.45607169469137,40.468488066373816],[-104.45934444568915,40.46898503398411],[-104.46000000000001,40.46899886595148]]]}"
LT05_033032_20040715,3566,0.3467910129433053,"{""type"":""Polygon"",""coordinates"":[[[-104.46000000000001,40.46899886595148],[-104.46330393193603,40.46864066405685],[-104.46634477207324,40.46759458218044],[-104.46888040157282,40.46594391783445],[-104.4707089684296,40.46382010257566],[-104.47168495984363,40.461392227979985],[-104.47173077218925,40.45885357475483],[-104.47084286163427,40.45640622076723],[-104.46909199413852,40.45424495531693],[-104.46661758494704,40.452541780177306],[-104.46361658673877,40.45143222916244],[-104.46032781541544,40.451004591778904],[-104.45701296018561,40.451292894973136],[-104.45393578335532,40.452274198637376],[-104.45134115609177,40.45387041888963],[-104.44943558917456,40.455954534852225],[-104.4483708014705,40.458360687580615],[-104.44823163197529,40.46089737098837],[-104.44902926108738,40.463362668341766],[-104.45070028866179,40.465560323807516],[-104.4531117522112,40.46731537008142],[-104.45607169469137,40.468488066373816],[-104.45934444568915,40.46898503398411],[-104.46000000000001,40.46899886595148]]]}"
