system:index,NDVI_count,NDVI_mean
LE07_033036_20040113,2798,0.305984621
LE07_033036_20040129,2782,0.286148402
LE07_033036_20040214,1582,0.098324001
LE07_033036_20040301,2690,0.215062224
LE07_033036_20040317,2796,0.236411314
LE07_033036_20040418,2645,0.239946576
LE07_033036_20040504,2825,0.246990564
LE07_033036_20040520,2672,0.245403183
LE07_033036_20040605,2710,0.243117116
LE07_033036_20040621,2651,0.242704948
LE07_033036_20040707,2739,0.252091791
LE07_033036_20040723,2792,0.261398799
LE07_033036_20040808,2789,0.295811939
LE07_033036_20040824,0,
LE07_033036_20040909,2670,0.282095057
LE07_033036_20040925,2674,0.2121991
LE07_033036_20041011,2616,-0.492425447
LE07_033036_20041027,0,
LE07_033036_20041112,2638,0.230577474
LE07_033036_20041128,0,
LE07_033036_20041214,2760,0.30602205
LE07_033036_20041230,2674,0.333043589
LE07_033036_20050115,2695,0.331464735
LE07_033036_20050216,0,
LE07_033036_20050304,2738,0.215491451
LE07_033036_20050320,0,
LE07_033036_20050405,2537,0.245091576
LE07_033036_20050421,2612,0.254855748
LE07_033036_20050507,184,0.199417675
LE07_033036_20050523,2786,0.250649056
LE07_033036_20050608,2633,0.248752769
LE07_033036_20050624,2610,0.242489556
LE07_033036_20050710,2664,0.242626227
LE07_033036_20050726,1728,0.241776057
LE07_033036_20050811,2733,0.247294855
LE07_033036_20050827,617,0.219816194
LE07_033036_20050912,2761,0.303357419
LE07_033036_20050928,1364,0.140383829
LE07_033036_20051014,2671,0.308630452
LE07_033036_20051030,2664,0.310042141
LE07_033036_20051115,2686,0.315611781
LE07_033036_20051201,2636,0.317728213
LE07_033036_20051217,2674,0.313747358
LE07_033036_20060102,2792,0.308874758
LE07_033036_20060118,0,
LE07_033036_20060203,2789,0.281082459
LE07_033036_20060219,2771,0.265831602
LE07_033036_20060307,0,
LE07_033036_20060323,1869,0.200534259
LE07_033036_20060408,2628,0.231169488
LE07_033036_20060424,2631,0.215483955
LE07_033036_20060510,2665,0.210127476
LE07_033036_20060526,2801,0.201057169
LE07_033036_20060611,2698,0.195119801
LE07_033036_20060627,142,0.153204972
LE07_033036_20060713,2799,0.241054095
LE07_033036_20060830,2007,0.338907462
LE07_033036_20060915,321,0.27165101
LE07_033036_20061001,2762,0.293711629
LE07_033036_20061017,2816,0.321262442
LE07_033036_20061102,2806,0.313371049
LE07_033036_20061118,2703,0.320243644
LE07_033036_20061204,1933,0.25342611
LE07_033036_20061220,0,
LE07_033036_20070105,2066,0.161218705
LE07_033036_20070121,0,
LE07_033036_20070206,2141,0.23288783
LE07_033036_20070222,0,
LE07_033036_20070310,0,
LE07_033036_20070326,2685,0.28018378
LE07_033036_20070411,2781,0.272053866
LE07_033036_20070427,2763,0.272514547
LE07_033036_20070513,2808,0.27907535
LE07_033036_20070529,2802,0.267031185
LE07_033036_20070614,2707,0.259968131
LE07_033036_20070630,2784,0.247320838
LE07_033036_20070716,2736,0.262524358
LE07_033036_20070801,1750,0.265057045
LE07_033036_20070817,413,0.222771799
LE07_033036_20070902,2827,0.299453017
LE07_033036_20070918,2713,0.282684286
LE07_033036_20071004,2663,0.310807246
LE07_033036_20071020,2749,0.313262911
LE07_033036_20071105,2849,0.309176844
LE07_033036_20071121,2837,0.297294557
LE07_033036_20071207,0,
LE07_033036_20071223,1631,0.26109845
LE07_033036_20080108,2810,0.341935702
LE07_033036_20080209,2763,0.263281499
LE07_033036_20080225,1797,0.236625672
LE07_033036_20080312,2695,0.232447433
LE07_033036_20080328,2715,0.19629811
LE07_033036_20080413,2779,0.242425029
LE07_033036_20080429,2866,0.22370302
LE07_033036_20080531,2736,0.220761549
LE07_033036_20080616,570,0.173954017
LE07_033036_20080702,2701,0.218351983
LE07_033036_20080718,1743,0.223197764
LE07_033036_20080803,2816,0.28913029
LE07_033036_20080819,2521,0.334558454
LE07_033036_20080904,2853,0.346543244
LE07_033036_20080920,2749,0.32261239
LE07_033036_20081006,2799,0.328789606
LE07_033036_20081022,2775,0.320050747
LE07_033036_20081107,2742,0.31284022
LE07_033036_20081123,2736,0.316532971
LE07_033036_20081225,211,0.10584434
LE07_033036_20090110,1556,0.13609287
LE07_033036_20090126,0,
LE07_033036_20090211,881,0.178920182
LE07_033036_20090227,2724,0.264386729
LE07_033036_20090315,2703,0.252314974
LE07_033036_20090331,2841,0.242194543
LE07_033036_20090416,2764,0.228031586
LE07_033036_20090502,0,
LE07_033036_20090518,2853,0.215344615
LE07_033036_20090603,2859,0.218253882
LE07_033036_20090619,2842,0.217401497
LE07_033036_20090705,2584,0.229743469
LE07_033036_20090721,1674,0.198994001
LE07_033036_20090806,0,
LE07_033036_20090907,1905,0.272952563
LE07_033036_20090923,2836,0.283556004
LE07_033036_20091009,2748,0.288397958
LE07_033036_20091025,2667,0.286965648
LE07_033036_20091110,2764,0.256891548
LE07_033036_20091126,2641,0.302751842
LE07_033036_20091212,2541,0.242427349
LE07_033036_20091228,228,0.094765773
LE07_033036_20100113,2727,0.218222992
LE07_033036_20100129,0,
LE07_033036_20100214,2842,0.215946797
LE07_033036_20100302,2437,0.177620179
LE07_033036_20100318,2864,0.260189346
LE07_033036_20100403,2757,0.230086396
LE07_033036_20100419,1,0.0496365
LE07_033036_20100505,2735,0.257051316
LE07_033036_20100521,2687,0.25795863
LE07_033036_20100606,2786,0.258949553
LE07_033036_20100622,0,
LE07_033036_20100708,1854,0.236351711
LE07_033036_20100809,2765,0.306915995
LE07_033036_20100825,2776,0.307574621
LE07_033036_20100910,2770,0.302871117
LE07_033036_20100926,2754,0.307406801
LE07_033036_20101012,2662,0.321657257
LE07_033036_20101028,2693,0.332763602
LE07_033036_20101113,2656,0.258209263
LE07_033036_20101215,0,
LE07_033036_20101231,0,
LE07_033036_20110217,1040,0.275328207
LE07_033036_20110305,2681,0.259966168
LE07_033036_20110321,2649,0.242407642
LE07_033036_20110406,2719,0.224974329
LE07_033036_20110422,2693,0.218208854
LE07_033036_20110508,2766,0.214287426
LE07_033036_20110524,2796,0.21078874
LE07_033036_20110609,2693,0.210217561
LE07_033036_20110625,2660,0.201179457
LE07_033036_20110711,2757,0.223245973
LE07_033036_20110727,2670,0.222267033
LE07_033036_20110812,2803,0.239208458
LE07_033036_20110828,2687,0.254842622
LE07_033036_20110913,2671,0.271579018
LE07_033036_20110929,2763,0.257038356
LE07_033036_20111015,2725,0.270168798
LE07_033036_20111031,2622,0.279839187
LE07_033036_20111116,2754,0.290731029
LE07_033036_20111218,0,
LE07_033036_20120103,2719,0.267711683
LE07_033036_20120119,2671,0.295252856
LE07_033036_20120204,2768,0.282234311
LE07_033036_20120220,2808,0.271642279
LE07_033036_20120307,2724,0.248131048
LE07_033036_20120323,2829,0.244163564
LE07_033036_20120408,2687,0.242801503
LE07_033036_20120424,2818,0.236116653
LE07_033036_20120510,2385,0.210946588
LE07_033036_20120526,2900,0.243709906
LE07_033036_20120611,2647,0.233522481
LE07_033036_20120627,2740,0.239796107
LE07_033036_20120713,2248,0.210676762
LE07_033036_20120729,1594,0.24398672
LE07_033036_20120830,2692,0.264185215
LE07_033036_20120915,2755,0.297934613
LE07_033036_20121001,2756,0.292117126
LE07_033036_20121017,2657,0.293877576
LE07_033036_20121102,2652,0.277212467
LE07_033036_20121118,1062,0.210528641
LE07_033036_20121204,0,
LE07_033036_20121220,552,0.229291802
LE07_033036_20130105,2734,0.301834534
LE07_033036_20130121,2667,0.305478933
LE07_033036_20130206,2796,0.290524875
LE07_033036_20130222,1549,0.078716695
LE07_033036_20130310,0,
LE07_033036_20130326,1334,0.17278303
LE07_033036_20130411,2676,0.245872983
LE07_033036_20130427,2813,0.227088335
LE07_033036_20130513,2735,0.222575061
LE07_033036_20130529,2691,0.217745684
LE07_033036_20130614,2704,0.216623106
LE07_033036_20130630,2822,0.215994308
LE07_033036_20130716,2486,0.255214919
LE07_033036_20130801,2654,0.30967176
LE07_033036_20130817,2151,0.352464847
LE07_033036_20130902,2726,0.347378071
LE07_033036_20130918,2285,0.360599878
LE07_033036_20131004,2776,0.357228298
LE07_033036_20131020,2749,0.34058413
LE07_033036_20131105,72,0.241668465
LE07_033036_20131121,2049,0.184112705
LE07_033036_20131223,2453,0.304353208
LE07_034036_20050122,0,
LE07_034036_20050412,214,0.23942839
LE07_034036_20050428,1,0.144441765
LE07_034036_20050615,327,0.210354899
LE07_034036_20050701,126,0.219171506
LE07_034036_20051208,75,0.234369475
LE07_034036_20051224,1463,0.335437287
LE07_034036_20060109,0,
LE07_034036_20060415,8,0.196428101
LE07_034036_20070112,0,
LE07_034036_20070504,0,
LE07_034036_20070520,1246,0.281403096
LE07_034036_20070605,1519,0.264708916
LE07_034036_20070621,761,0.257349021
LE07_034036_20070707,366,0.275181679
LE07_034036_20070723,306,0.297050474
LE07_034036_20070808,425,0.303833304
LE07_034036_20070824,555,0.306793532
LE07_034036_20070909,300,0.202152482
LE07_034036_20070925,40,0.298088877
LE07_034036_20071011,2112,0.321046251
LE07_034036_20071027,703,0.320769194
LE07_034036_20080131,28,0.208527887
LE07_034036_20080216,0,
LE07_034036_20080303,583,0.136095898
LE07_034036_20080319,1482,0.262450801
LE07_034036_20080404,161,0.221740694
LE07_034036_20080623,20,0.140600593
LE07_034036_20080709,0,
LE07_034036_20080725,1672,0.277844668
LE07_034036_20080810,1081,0.337907709
LE07_034036_20080826,76,0.252818886
LE07_034036_20081013,2072,0.321632069
LE07_034036_20081029,2025,0.324879309
LE07_034036_20081114,1905,0.313629244
LE07_034036_20081130,1697,0.343757821
LE07_034036_20081216,300,0.233849378
LE07_034036_20090101,2116,0.309967445
LE07_034036_20090117,2153,0.313710566
LE07_034036_20090202,2161,0.301386731
LE07_034036_20090218,1430,0.266658612
LE07_034036_20090306,0,
LE07_034036_20090322,0,
LE07_034036_20090407,150,0.22634698
LE07_034036_20090712,407,0.260810368
LE07_034036_20090728,1565,0.252803677
LE07_034036_20090813,1957,0.209460949
LE07_034036_20090829,1503,0.27982462
LE07_034036_20090914,683,0.284980992
LE07_034036_20090930,0,
LE07_034036_20091016,2093,0.289001078
LE07_034036_20091101,2066,0.290744607
LE07_034036_20091117,1995,0.29249366
LE07_034036_20091203,0,
LE07_034036_20091219,2142,0.291094626
LE07_034036_20100104,1427,0.194258815
LE07_034036_20100120,0,
LE07_034036_20100426,263,0.248384849
LE07_034036_20100512,1986,0.268894896
LE07_034036_20100528,2036,0.258706303
LE07_034036_20100613,2141,0.255433121
LE07_034036_20100629,1972,0.284616777
LE07_034036_20100715,383,0.176828983
LE07_034036_20100731,462,0.302494639
LE07_034036_20100816,0,
LE07_034036_20100901,1418,0.316106999
LE07_034036_20100917,553,0.311974275
LE07_034036_20101003,2082,0.312967921
LE07_034036_20101019,1989,0.324919896
LE07_034036_20101104,2174,0.330455114
LE07_034036_20101120,1998,0.321422434
LE07_034036_20101206,2119,0.319652931
LE07_034036_20101222,0,
LE07_034036_20110107,64,0.136360372
LE07_034036_20110123,1959,0.318803772
LE07_034036_20110208,2149,0.161531886
LE07_034036_20110224,2148,0.269075394
LE07_034036_20110312,1741,0.218241589
LE07_034036_20110328,1944,0.238735524
LE07_034036_20110413,2003,0.228654443
LE07_034036_20110429,2071,0.215773435
LE07_034036_20110515,1954,0.214139566
LE07_034036_20110531,2005,0.216214477
LE07_034036_20110616,2073,0.204783338
LE07_034036_20110702,2054,0.214116976
LE07_034036_20110718,85,0.152945066
LE07_034036_20110803,2121,0.231045027
LE07_034036_20110819,413,0.210735007
LE07_034036_20110904,488,0.232601083
LE07_034036_20110920,1731,0.284342365
LE07_034036_20111006,2094,0.27800925
LE07_034036_20111022,1964,0.285752878
LE07_034036_20111107,469,0.249536915
LE07_034036_20111123,1967,0.311714349
LE07_034036_20111209,1965,0.104116954
LE07_034036_20111225,0,
LE07_034036_20120110,1771,0.286023509
LE07_034036_20120126,2118,0.276036168
LE07_034036_20120211,1604,0.223035164
LE07_034036_20120227,1828,0.268054249
LE07_034036_20120314,1926,0.244837341
LE07_034036_20120330,1943,0.245252695
LE07_034036_20120415,1805,0.187239949
LE07_034036_20120602,1600,0.206360962
LE07_034036_20120618,1999,0.229629901
LE07_034036_20120704,1848,0.206322741
LE07_034036_20120720,2028,0.267312996
LE07_034036_20120805,2049,0.286800924
LE07_034036_20120821,308,0.187277629
LE07_034036_20120906,2077,0.26508412
LE07_034036_20120922,2160,0.29482303
LE07_034036_20121008,1966,0.286010085
LE07_034036_20121024,1431,0.200181144
LE07_034036_20121125,1991,0.317059996
LE07_034036_20121211,1999,0.33575159
LE07_034036_20121227,1939,0.30981831
LE07_034036_20130112,1896,0.279917119
LE07_034036_20130128,677,0.188592441
LE07_034036_20130213,2127,0.28687653
LE07_034036_20130301,1676,0.170709559
LE07_034036_20130317,0,
LE07_034036_20130402,2140,0.248038255
LE07_034036_20130418,1810,0.240518631
LE07_034036_20130504,2024,0.181278281
LE07_034036_20130520,1509,0.23129165
LE07_034036_20130605,2040,0.21854688
LE07_034036_20130621,1878,0.219223584
LE07_034036_20130707,2062,0.21087863
LE07_034036_20130723,2135,0.281602819
LE07_034036_20130808,2181,0.349920165
LE07_034036_20130824,2078,0.341016634
LE07_034036_20130909,1975,0.329514551
LE07_034036_20130925,2141,0.377465079
LE07_034036_20131011,1952,0.371337807
LE07_034036_20131027,1953,0.352648353
LE07_034036_20131112,0,
LE07_034036_20131128,2092,0.16916905
LE07_034036_20131214,1988,0.350654939
LE07_034036_20131230,2123,0.328501339
