system:index,NDVI_count,NDVI_mean
LT05_033036_19950112,2972,0.316021966
LT05_033036_19950128,3562,0.295878891
LT05_033036_19950213,0,
LT05_033036_19950317,3144,0.211351346
LT05_033036_19950402,0,
LT05_033036_19950418,3562,0.24966557
LT05_033036_19950504,3562,0.238685903
LT05_033036_19950520,3562,0.235220616
LT05_033036_19950605,3562,0.229956963
LT05_033036_19950621,3562,0.229646922
LT05_033036_19950707,3562,0.233172976
LT05_033036_19950723,3562,0.241749997
LT05_033036_19950808,3562,0.237868974
LT05_033036_19950824,3393,0.266640659
LT05_033036_19950925,3562,0.30136097
LT05_033036_19951011,3562,0.296746856
LT05_033036_19951214,3562,0.323722139
LT05_033036_19951230,0,
LT05_033036_19960131,0,
LT05_033036_19960216,0,
LT05_033036_19960319,3562,0.248596835
LT05_033036_19960404,0,
LT05_033036_19960506,3562,0.221618123
LT05_033036_19960522,3562,0.216601439
LT05_033036_19960607,3562,0.218922338
LT05_033036_19960623,3562,0.221775854
LT05_033036_19960709,3562,0.280674233
LT05_033036_19960725,3443,0.278744
LT05_033036_19960810,514,0.262336337
LT05_033036_19960911,2,0.196371768
LT05_033036_19960927,3116,0.265657131
LT05_033036_19961013,3547,0.291696161
LT05_033036_19961029,3558,0.131722267
LT05_033036_19961114,3562,0.29353021
LT05_033036_19961216,3562,0.30801515
LT05_033036_19970101,3562,0.282040649
LT05_033036_19970117,3535,0.138986494
LT05_033036_19970202,77,0.290312548
LT05_033036_19970218,8,0.205579694
LT05_033036_19970306,332,0.182264255
LT05_033036_19970322,3562,0.227545512
LT05_033036_19970407,3562,0.241159065
LT05_033036_19970509,3562,0.239300233
LT05_033036_19970525,2824,0.219352455
LT05_033036_19970610,3562,0.256330017
LT05_033036_19970626,0,
LT05_033036_19970712,3562,0.257742622
LT05_033036_19970728,37,0.192194969
LT05_033036_19970813,3562,0.287795372
LT05_033036_19970829,3467,0.313446581
LT05_033036_19970914,3562,0.297952455
LT05_033036_19970930,3562,0.312023853
LT05_033036_19971016,3562,0.299774183
LT05_033036_19971101,3562,0.298996192
LT05_033036_19971117,3562,0.299502468
LT05_033036_19971219,77,0.167345168
LT05_033036_19980104,2708,0.197471969
LT05_033036_19980120,1004,0.195887774
LT05_033036_19980205,1849,0.054657442
LT05_033036_19980309,2997,0.232037725
LT05_033036_19980325,3562,0.237420233
LT05_033036_19980410,3562,0.241365393
LT05_033036_19980426,2711,0.237147175
LT05_033036_19980512,3562,0.263015662
LT05_033036_19980528,3562,0.249618891
LT05_033036_19980629,3562,0.244160094
LT05_033036_19980715,3562,0.282394538
LT05_033036_19980731,1862,0.289611095
LT05_033036_19980816,3562,0.313181984
LT05_033036_19980901,29,0.209061154
LT05_033036_19980917,2740,0.270889666
LT05_033036_19981003,3562,0.300980876
LT05_033036_19981019,0,
LT05_033036_19981104,3562,0.289476417
LT05_033036_19981120,0,
LT05_033036_19981206,814,0.170313875
LT05_033036_19981222,1087,0.176089649
LT05_033036_19990107,222,0.208545499
LT05_033036_19990123,3562,0.302729813
LT05_033036_19990208,3562,0.285568975
LT05_033036_19990224,3562,0.260260199
LT05_033036_19990312,2155,0.225801278
LT05_033036_19990328,3562,0.241431018
LT05_033036_19990429,3562,0.215583938
LT05_033036_19990515,3562,0.215720441
LT05_033036_19990531,873,0.1607021
LT05_033036_19990616,3562,0.22524201
LT05_033036_19990702,3562,0.202741822
LT05_033036_19990718,1015,0.216490782
LT05_033036_19990819,336,0.206715228
LT05_033036_19990904,3562,0.30645418
LT05_033036_19990920,3562,0.298064105
LT05_033036_19991006,3535,0.279023095
LT05_033036_19991022,3562,0.286611677
LT05_033036_19991107,2294,0.195905474
LT05_033036_19991123,3562,0.291251651
LT05_033036_20000110,3520,0.280420717
LT05_033036_20000126,3562,0.286480962
LT05_033036_20000211,3562,0.271561661
LT05_033036_20000227,3562,0.258928146
LT05_033036_20000314,3562,0.239305162
LT05_033036_20000330,1,-0.651347068
LT05_033036_20000415,450,0.134960319
LT05_033036_20000501,3277,0.208899843
LT05_033036_20000517,3562,0.233178602
LT05_033036_20000602,2477,0.216799371
LT05_033036_20000618,1461,0.203429326
LT05_033036_20000704,3562,0.236187252
LT05_033036_20000720,3562,0.258465216
LT05_033036_20000805,2167,0.21907652
LT05_033036_20000821,3562,0.275253267
LT05_033036_20000906,3562,0.255298876
